"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Jun 28 17:39:33 UTC 2024","Fri Jun 28 17:42:33 UTC 2024","180004","","Wallet - Transaction History - USD","","","","User successfully redirected to USD transaction detail page [MOBILE2-3074] | BETA-V3",""
"broken","Fri Jun 28 16:30:36 UTC 2024","Fri Jun 28 16:30:44 UTC 2024","7651","","Wallet - IDR Wallet - Deposit","","","","(VIP-MANDIRI) User successfully submit deposit Rp10.000 to 24,999mio with Mandiri VA [MOBILE2-1769] | BETA-V3",""
"broken","Fri Jun 28 14:55:31 UTC 2024","Fri Jun 28 14:58:31 UTC 2024","180013","","Forgot Password","","","","User can not submit forget password when registered by Google [MOBILE2-290] | BETA",""
"broken","Fri Jun 28 17:10:16 UTC 2024","Fri Jun 28 17:10:25 UTC 2024","8272","","Wallet - Transaction History - General","","","","User can filter the transaction history Asset Crypto with transaction type Reward [MOBILE2-2953] | BETA-V3",""
"broken","Fri Jun 28 16:02:32 UTC 2024","Fri Jun 28 16:02:40 UTC 2024","8508","","Wallet - Crypto Wallet - Send Coin #1","","","","User successfully send coin internal (2FA active) [MOBILE2-2267] | BETA-V3",""
"broken","Fri Jun 28 17:34:37 UTC 2024","Fri Jun 28 17:34:45 UTC 2024","7601","","Wallet - Transaction History - US Stock","","","","User can filter the transaction history Stock with transaction type sell [MOBILE2-3134] | BETA-V3",""
"broken","Fri Jun 28 16:47:32 UTC 2024","Fri Jun 28 16:47:40 UTC 2024","7518","","Wallet - IDR Wallet","","","","User should be able see empty state on IDR Card page when no transaction state [MOBILE2-2567] | BETA-V3",""
"broken","Fri Jun 28 17:50:32 UTC 2024","Fri Jun 28 17:50:38 UTC 2024","6447","","Wallet - US Stock - Transaction Detail","","","","User should be able to see transaction detail of Market Buy/Sell Stock status Canceled [MOBILE2-3336] | BETA-V3",""
"broken","Fri Jun 28 16:36:55 UTC 2024","Fri Jun 28 16:38:33 UTC 2024","97474","","Wallet - IDR Wallet - Transaction Detail","","","","User should be able to see transaction detail of Deposit  with Bank TF [MOBILE2-3308] | BETA-V3",""
"broken","Fri Jun 28 17:01:01 UTC 2024","Fri Jun 28 17:01:09 UTC 2024","7806","","Wallet - Transaction History - Crypto","","","","User can't filter the transaction history Crypto with select date more than 1 year [MOBILE2-3260] | BETA-V3",""
"broken","Fri Jun 28 17:12:51 UTC 2024","Fri Jun 28 17:12:58 UTC 2024","7488","","Wallet - Transaction History - General","","","","User can unselect filter the transaction history Asset US Stock [MOBILE2-3032] | BETA-V3",""
"broken","Fri Jun 28 18:02:26 UTC 2024","Fri Jun 28 18:05:26 UTC 2024","180013","","Wallet - USD Wallet - Buy/Sell","","","","User successfully buy USD from entry point wallet [MOBILE2-2590] | BETA-V3",""
"broken","Fri Jun 28 15:59:14 UTC 2024","Fri Jun 28 16:02:14 UTC 2024","180013","","Wallet - Crypto Wallet - Send Coin #1","","","","User can not send coin if user not yet add phone number but verifed [MOBILE2-2225] | BETA",""
"broken","Fri Jun 28 18:24:37 UTC 2024","Fri Jun 28 18:24:44 UTC 2024","6987","","Wallet - USD Wallet - Yield","","","","User should be able to see total yield are rounded down to 2 decimals [MOBILE2-3356] | BETA-V3",""
"broken","Fri Jun 28 15:34:13 UTC 2024","Fri Jun 28 15:35:09 UTC 2024","55977","","US Stock - Discovery","","","","User successfully redirected to discover stocks page [MOBILE2-3632] | BETA-V3",""
"broken","Fri Jun 28 14:34:25 UTC 2024","Fri Jun 28 14:34:33 UTC 2024","8331","","Crypto - Trading History","","","","User can filter the order history Crypto with select multiple transaction type and status [MOBILE2-2740] | BETA-V3",""
"broken","Fri Jun 28 17:01:48 UTC 2024","Fri Jun 28 17:01:56 UTC 2024","7916","","Wallet - Transaction History - Crypto","","","","User can filter the transaction history Crypto with transaction type reward [MOBILE2-3121] | BETA-V3",""
"broken","Fri Jun 28 17:42:51 UTC 2024","Fri Jun 28 17:42:59 UTC 2024","8376","","Wallet - Transaction History - USD","","","","User can filter the transaction history USD with transaction type sell [MOBILE2-3079] | BETA-V3",""
"broken","Fri Jun 28 14:43:19 UTC 2024","Fri Jun 28 14:46:19 UTC 2024","180013","","Home","","","","User should see coachmark and section favorite, market, learning hub [MOBILE2-334 MOBILE2-343 MOBILE2-344] | BETA-V3",""
"broken","Fri Jun 28 16:51:25 UTC 2024","Fri Jun 28 16:53:04 UTC 2024","99281","","Wallet - IDR Wallet - Withdraw","","","","User cant withdraw IDR when doesnt have phone number and unverified [MOBILE2-2091] | BETA",""
"broken","Fri Jun 28 17:34:23 UTC 2024","Fri Jun 28 17:34:30 UTC 2024","6530","","Wallet - Transaction History - US Stock","","","","User can see empty state when no transaction on filter transaction history Stock [MOBILE2-3131] | BETA-V3",""
"broken","Fri Jun 28 16:19:06 UTC 2024","Fri Jun 28 16:22:06 UTC 2024","180004","","Wallet - Crypto Wallet","","","","User should be able to see the current balance of crypto owned [MOBILE2-2553] | BETA-V3",""
