"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Jun 25 21:06:29 UTC 2024","Tue Jun 25 21:08:28 UTC 2024","119514","","Wallet - Crypto Wallet - Send Coin #2","","","","User can cancel delete address withdraw internal transfer from edit address book [MOBILE2-2246] | PROD_NGT",""
"passed","Tue Jun 25 20:47:27 UTC 2024","Tue Jun 25 20:48:22 UTC 2024","54461","","Sign Up","","","","User can not sign up if it doesnt meet all validation password [MOBILE2-15] | PROD_NGT",""
"broken","Tue Jun 25 20:12:28 UTC 2024","Tue Jun 25 20:13:33 UTC 2024","65033","","Home","","","","User can successfully redirected to the Info & Promo webview page when click “See all” CTA and click a banner [MOBILE2-349 MOBILE2-350] | PROD_NGT",""
"broken","Tue Jun 25 20:31:59 UTC 2024","Tue Jun 25 20:33:15 UTC 2024","76197","","Profile - Phone Number","","","","User unsuccesfully add a phone number if phone number has been registered [MOBILE2-1751] | PROD_NGT",""
"broken","Tue Jun 25 21:22:16 UTC 2024","Tue Jun 25 21:23:55 UTC 2024","99069","","Wallet Home","","","","Unverified user can not see asset summary section [MOBILE2-2630] | PROD_NGT",""
"broken","Tue Jun 25 20:22:13 UTC 2024","Tue Jun 25 20:23:22 UTC 2024","69706","","Profile - Google Authenticator","","","","User successfully deactivated and activated google authenticator [MOBILE2-1186 MOBILE2-1187] | PROD_NGT",""
"broken","Tue Jun 25 20:06:38 UTC 2024","Tue Jun 25 20:08:13 UTC 2024","95006","","Home","","","","User successfully redirected to staking page when click staking entrypoint on homecircle [MOBILE2-1532] | PROD_NGT",""
"broken","Tue Jun 25 20:28:40 UTC 2024","Tue Jun 25 20:30:24 UTC 2024","104190","","Profile - Phone Number","","","","User successfully add phone number use a number with another country code [MOBILE2-128] | PROD_NGT",""
"broken","Tue Jun 25 20:30:24 UTC 2024","Tue Jun 25 20:31:59 UTC 2024","94715","","Profile - Phone Number","","","","User successfully add phone number using old phone number [MOBILE2-130] | PROD_NGT",""
"broken","Tue Jun 25 20:20:02 UTC 2024","Tue Jun 25 20:21:24 UTC 2024","81968","","Profile - Change Password","","","","User successfully change and create new password (using 2FA) [MOBILE2-2357] | PROD_NGT",""
"passed","Tue Jun 25 20:46:46 UTC 2024","Tue Jun 25 20:47:01 UTC 2024","15383","","Sign Up","","","","User can click sign up [MOBILE2-1379] | PROD_NGT",""
"broken","Tue Jun 25 20:05:44 UTC 2024","Tue Jun 25 20:06:38 UTC 2024","53682","","Home","","","","Users successfully redirected to market page when click ""See All"" [MOBILE2-332 MOBILE2-1529] | PROD_NGT",""
"passed","Tue Jun 25 20:14:54 UTC 2024","Tue Jun 25 20:15:19 UTC 2024","24836","","Forgot Password","","","","User should be able to see the suspend page if they submit a forgot password to an e-mail that is being suspended [MOBILE2-1652] | PROD_NGT",""
"broken","Tue Jun 25 20:44:01 UTC 2024","Tue Jun 25 20:45:46 UTC 2024","105624","","Profile - Setup Withdrawal Account","","","","User should not be able to add same e-wallet [MOBILE2-1168] | PROD_NGT",""
"broken","Tue Jun 25 20:38:59 UTC 2024","Tue Jun 25 20:40:34 UTC 2024","94964","","Profile - Setup Withdrawal Account","","","","User successfully save and delete account number [MOBILE2-1153 MOBILE2-1180] | PROD_NGT",""
"broken","Tue Jun 25 20:38:05 UTC 2024","Tue Jun 25 20:38:59 UTC 2024","53947","","Profile - Setup Withdrawal Account","","","","User cant set wd account when havent add phone number and unverified [MOBILE2-2115] | PROD_NGT",""
"broken","Tue Jun 25 20:36:09 UTC 2024","Tue Jun 25 20:37:17 UTC 2024","67938","","Profile","","","","User successfully logout from application when click log out button [MOBILE2-1127 MOBILE2-1281] | PROD_NGT",""
"broken","Tue Jun 25 20:10:44 UTC 2024","Tue Jun 25 20:12:28 UTC 2024","103663","","Home","","","","User successfully redirected to live chat web view when click live chat entrypoint on homecircle [MOBILE2-1535] | PROD_NGT",""
"passed","Tue Jun 25 20:16:20 UTC 2024","Tue Jun 25 20:16:36 UTC 2024","15038","","Login","","","","User successfully redirected to sign up page when click Sign Up [MOBILE2-297] | PROD_NGT",""
"passed","Tue Jun 25 20:14:32 UTC 2024","Tue Jun 25 20:14:54 UTC 2024","22496","","Forgot Password","","","","User successfully submit forget/reset password [MOBILE2-310] | PROD_NGT",""
"broken","Tue Jun 25 21:08:28 UTC 2024","Tue Jun 25 21:09:47 UTC 2024","78132","","Wallet - Crypto Wallet - Send Coin #2","","","","User can add new address to send coin internal/external [MOBILE2-2242] | PROD_NGT",""
"broken","Tue Jun 25 20:59:34 UTC 2024","Tue Jun 25 21:01:29 UTC 2024","115136","","Wallet - Crypto Wallet - Send Coin #2","","","","User cant submit send coin internal/external when input invalid address [MOBILE2-2247] | PROD_NGT",""
"broken","Tue Jun 25 20:56:53 UTC 2024","Tue Jun 25 20:58:07 UTC 2024","74246","","Wallet - Crypto Wallet - Send Coin #2","","","","User can search by coin name at list of coins that have coin balance [MOBILE2-2220] | PROD_NGT",""
"passed","Tue Jun 25 20:16:36 UTC 2024","Tue Jun 25 20:16:54 UTC 2024","18917","","Login","","","","User can not sign in with email and password when registered by Google [MOBILE2-289] | PROD_NGT",""
"passed","Tue Jun 25 20:47:01 UTC 2024","Tue Jun 25 20:47:27 UTC 2024","26108","","Sign Up","","","","User can not sign up if email invalid [MOBILE2-16] | PROD_NGT",""
"broken","Tue Jun 25 20:18:29 UTC 2024","Tue Jun 25 20:20:02 UTC 2024","92637","","Profile - Change Password","","","","User cant change password if old password wrong [MOBILE2-1207] | PROD_NGT",""
"broken","Tue Jun 25 21:13:19 UTC 2024","Tue Jun 25 21:14:39 UTC 2024","79633","","Wallet - Crypto Wallet - Send Coin #2","","","","User unsuccessfully send coin internal/external when input wrong 2FA/Email code [MOBILE2-2280] | PROD_NGT",""
"broken","Tue Jun 25 20:52:00 UTC 2024","Tue Jun 25 20:53:12 UTC 2024","71773","","Wallet - Crypto Wallet - Send Coin #2","","","","User unsuccessfully send coin when input amount coin above the maximum quantity to send [MOBILE2-2281] | PROD_NGT",""
"broken","Tue Jun 25 20:55:38 UTC 2024","Tue Jun 25 20:56:53 UTC 2024","74778","","Wallet - Crypto Wallet - Send Coin #2","","","","User cant search by coin name, when the coin is not in the list of coins that have coin balance [MOBILE2-2221] | PROD_NGT",""
"broken","Tue Jun 25 20:53:12 UTC 2024","Tue Jun 25 20:54:25 UTC 2024","72724","","Wallet - Crypto Wallet - Send Coin #2","","","","User unsuccessfully send coin when input amount coin above the available coin balance [MOBILE2-2282] | PROD_NGT",""
"broken","Tue Jun 25 21:17:17 UTC 2024","Tue Jun 25 21:18:40 UTC 2024","82648","","Wallet - Crypto Wallet - Send Coin #2","","","","User cant add new address to send coin internal/external without destination tag / memo id [MOBILE2-2526] | PROD_NGT",""
"broken","Tue Jun 25 20:09:35 UTC 2024","Tue Jun 25 20:10:44 UTC 2024","69031","","Home","","","","User successfully redirected to referral page when click referral entrypoint on homecircle [MOBILE2-1534] | PROD_NGT",""
"broken","Tue Jun 25 21:11:39 UTC 2024","Tue Jun 25 21:13:19 UTC 2024","100333","","Wallet - Crypto Wallet - Send Coin #2","","","","User can delete address send coin internal/external from edit address book [MOBILE2-2244] | PROD_NGT",""
"broken","Tue Jun 25 21:15:57 UTC 2024","Tue Jun 25 21:17:17 UTC 2024","79706","","Wallet - Crypto Wallet - Send Coin #2","","","","User cant submit send coin internal/external when input own address [MOBILE2-2249] | PROD_NGT",""
"broken","Tue Jun 25 20:25:26 UTC 2024","Tue Jun 25 20:26:39 UTC 2024","72959","","Profile - My Account","","","","User successfully redirected to live chat web view page when click live chat here link [MOBILE2-1137] | PROD_NGT",""
"broken","Tue Jun 25 21:04:30 UTC 2024","Tue Jun 25 21:06:29 UTC 2024","118772","","Wallet - Crypto Wallet - Send Coin #2","","","","User can save address when submit send coin internal/external [MOBILE2-2239] | PROD_NGT",""
"broken","Tue Jun 25 20:54:25 UTC 2024","Tue Jun 25 20:55:38 UTC 2024","73295","","Wallet - Crypto Wallet - Send Coin #2","","","","User can see list of coins that have coin balance [MOBILE2-2219] | PROD_NGT",""
"broken","Tue Jun 25 21:18:40 UTC 2024","Tue Jun 25 21:20:01 UTC 2024","81591","","Wallet - Crypto Wallet - Send Coin #2","","","","User can add new address to send coin internal/external with destination tag / memo id [MOBILE2-2525] | PROD_NGT",""
"broken","Tue Jun 25 20:24:16 UTC 2024","Tue Jun 25 20:25:26 UTC 2024","70248","","Profile - My Account","","","","User can see detail information account (Verified Account) [MOBILE2-1054] | PROD_NGT",""
"broken","Tue Jun 25 20:34:10 UTC 2024","Tue Jun 25 20:35:21 UTC 2024","70837","","Profile - PIN","","","","User can setup PIN for security at reku account [MOBILE2-1211] | PROD_NGT",""
"broken","Tue Jun 25 20:17:35 UTC 2024","Tue Jun 25 20:18:29 UTC 2024","53914","","Profile - Change Password","","","","User cant change password if it doesnt meet all validation password [MOBILE2-1198] | PROD_NGT",""
"broken","Tue Jun 25 20:27:27 UTC 2024","Tue Jun 25 20:28:40 UTC 2024","72988","","Profile - Phone Number","","","","User succesfully add and delete a phone number [MOBILE2-129 MOBILE2-1172 MOBILE2-2353] | PROD_NGT",""
"broken","Tue Jun 25 20:50:52 UTC 2024","Tue Jun 25 20:52:00 UTC 2024","67852","","Wallet - Crypto Wallet - Send Coin #2","","","","User unsuccessfully send coin when input amount coin is under minimum [MOBILE2-2277] | PROD_NGT",""
"broken","Tue Jun 25 20:04:21 UTC 2024","Tue Jun 25 20:05:00 UTC 2024","38755","","Home Non-login","","","","User can skip welcome screen [MOBILE2-1381] | PROD_NGT",""
"passed","Tue Jun 25 20:16:04 UTC 2024","Tue Jun 25 20:16:20 UTC 2024","16692","","Login","","","","User successfully sign in using email and password (non-2FA) [MOBILE2-1380 MOBILE2-279] | PROD_NGT",""
"broken","Tue Jun 25 20:49:41 UTC 2024","Tue Jun 25 20:50:52 UTC 2024","70845","","Wallet - Crypto Wallet - Send Coin #2","","","","User cant send coin when have phone number but unverified [MOBILE2-2226] | PROD_NGT",""
"broken","Tue Jun 25 21:01:29 UTC 2024","Tue Jun 25 21:02:46 UTC 2024","76812","","Wallet - Crypto Wallet - Send Coin #2","","","","User unsuccessfully send coin internal/external with saving an address previously saved address [MOBILE2-2253] | PROD_NGT",""
"passed","Tue Jun 25 21:21:42 UTC 2024","Tue Jun 25 21:22:16 UTC 2024","33111","","Wallet Home","","","","User unsuccessfully access wallet page before login and can not see asset summary section [MOBILE2-2533 MOBILE2-2831] | PROD_NGT",""
"broken","Tue Jun 25 21:14:39 UTC 2024","Tue Jun 25 21:15:57 UTC 2024","78268","","Wallet - Crypto Wallet - Send Coin #2","","","","User cant send coin internal without input destination tag / memo id [MOBILE2-2524] | PROD_NGT",""
"broken","Tue Jun 25 20:42:17 UTC 2024","Tue Jun 25 20:44:01 UTC 2024","103750","","Profile - Setup Withdrawal Account","","","","User successfully save and delete e-wallet number [MOBILE2-1164 MOBILE2-1179] | PROD_NGT",""
"broken","Tue Jun 25 21:09:47 UTC 2024","Tue Jun 25 21:11:39 UTC 2024","112548","","Wallet - Crypto Wallet - Send Coin #2","","","","User unsuccessfully send coin internal/external when input wrong OTP/Email code [MOBILE2-2275] | PROD_NGT",""
"broken","Tue Jun 25 20:40:34 UTC 2024","Tue Jun 25 20:42:17 UTC 2024","102952","","Profile - Setup Withdrawal Account","","","","User should not be able to add same bank and account number [MOBILE2-1157] | PROD_NGT",""
"broken","Tue Jun 25 20:58:07 UTC 2024","Tue Jun 25 20:59:34 UTC 2024","86789","","Wallet - Crypto Wallet - Send Coin #2","","","","User cant send coin when list of coins that have coin balance status disable [MOBILE2-2236] | PROD_NGT",""
"broken","Tue Jun 25 21:02:46 UTC 2024","Tue Jun 25 21:04:30 UTC 2024","104401","","Wallet - Crypto Wallet - Send Coin #2","","","","Label address auto detected when input address manual without checklist save address [MOBILE2-2252] | PROD_NGT",""
"broken","Tue Jun 25 20:08:13 UTC 2024","Tue Jun 25 20:09:35 UTC 2024","81684","","Home","","","","User successfully redirected to rekuiz page when click rekuiz entrypoint on homecircle [MOBILE2-1533] | PROD_NGT",""
