"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed May 15 21:10:45 UTC 2024","Wed May 15 21:11:18 UTC 2024","32241","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Transfer Bank [MOBILE2-1766] | PROD_ISS",""
"passed","Wed May 15 21:20:19 UTC 2024","Wed May 15 21:20:24 UTC 2024","5361","","Wallet Home","","","","User successfully redirected to transfer from page when click deposit idr [MOBILE2-1087] | PROD_ISS",""
"broken","Wed May 15 21:13:24 UTC 2024","Wed May 15 21:13:57 UTC 2024","32078","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (SHOPEEPAY) [MOBILE2-232] | PROD_ISS",""
"passed","Wed May 15 21:06:11 UTC 2024","Wed May 15 21:07:19 UTC 2024","68414","","Market - Price Alert","","","","User successfully set price alert [MOBILE2-2633] | PROD_ISS",""
"passed","Wed May 15 21:15:29 UTC 2024","Wed May 15 21:16:29 UTC 2024","59814","","Wallet - Staking","","","","User should be able to see total stake [MOBILE2-1474 MOBILE2-2417 MOBILE2-2418 MOBILE2-1484 MOBILE2-2419 MOBILE2-2420] | PROD_ISS",""
"passed","Wed May 15 21:20:30 UTC 2024","Wed May 15 21:20:38 UTC 2024","8460","","Wallet Home","","","","User successfully redirected to idr transaction history page when click history icon [MOBILE2-1585] | PROD_ISS",""
"passed","Wed May 15 21:20:24 UTC 2024","Wed May 15 21:20:30 UTC 2024","5995","","Wallet Home","","","","User successfully redirected to withdraw page when click withdraw idr [MOBILE2-1088] | PROD_ISS",""
"failed","Wed May 15 21:08:37 UTC 2024","Wed May 15 21:09:36 UTC 2024","59578","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Transfer Bank and see the status deposit via Bank Transfer is waiting for payment [MOBILE2-1705 MOBILE2-175] | PROD_ISS",""
"broken","Wed May 15 21:12:53 UTC 2024","Wed May 15 21:13:24 UTC 2024","31781","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (LINKAJA) [MOBILE2-231] | PROD_ISS",""
"passed","Wed May 15 21:19:23 UTC 2024","Wed May 15 21:19:31 UTC 2024","7808","","Wallet Home","","","","User successfully redirected to total IDR balance when click balance [MOBILE2-1075 MOBILE2-1080 MOBILE2-1579 MOBILE2-2337] | PROD_ISS",""
"broken","Wed May 15 21:10:14 UTC 2024","Wed May 15 21:10:45 UTC 2024","31649","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit Rp10.000 to 49,999mio with BSS VA [MOBILE2-1707] | PROD_ISS",""
"passed","Wed May 15 21:16:29 UTC 2024","Wed May 15 21:16:57 UTC 2024","28274","","Wallet - Staking","","","","User successfully redirected to coin stake form when click stake button on coin [MOBILE2-1481 MOBILE2-1486 MOBILE2-1495] | PROD_ISS",""
"passed","Wed May 15 21:09:36 UTC 2024","Wed May 15 21:10:14 UTC 2024","37506","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Virtual Account [MOBILE2-1765] | PROD_ISS",""
"passed","Wed May 15 21:18:38 UTC 2024","Wed May 15 21:19:23 UTC 2024","45446","","Wallet Home","","","","User successfully redirected to transaction history page when click history icon [MOBILE2-649] | PROD_ISS",""
"broken","Wed May 15 21:12:21 UTC 2024","Wed May 15 21:12:53 UTC 2024","31703","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (DANA) [MOBILE2-228 MOBILE2-183] | PROD_ISS",""
"broken","Wed May 15 21:11:49 UTC 2024","Wed May 15 21:12:21 UTC 2024","31618","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (OVO) and see the status deposit via e-wallet is waiting for payment [MOBILE2-227] | PROD_ISS",""
"passed","Wed May 15 21:04:38 UTC 2024","Wed May 15 21:05:09 UTC 2024","30861","","Deeplink Reset Password","","","","User access deeplink reset password | PROD_ISS",""
"passed","Wed May 15 21:16:57 UTC 2024","Wed May 15 21:17:27 UTC 2024","30452","","Wallet - Staking","","","","User shoud be able see total stake at coin detail page [MOBILE2-1509 MOBILE2-1497 MOBILE2-1504 MOBILE2-1505] | PROD_ISS",""
"passed","Wed May 15 21:19:31 UTC 2024","Wed May 15 21:20:19 UTC 2024","47544","","Wallet Home","","","","User should be able to see open order balance [MOBILE2-1583] | PROD_ISS",""
"passed","Wed May 15 21:17:27 UTC 2024","Wed May 15 21:17:47 UTC 2024","19409","","Wallet - Staking","","","","User should be able to see the rewards distribution when have a staked coin and past the reward payout period [MOBILE2-1510] | PROD_ISS",""
"broken","Wed May 15 21:11:18 UTC 2024","Wed May 15 21:11:49 UTC 2024","31735","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Virtual Account [MOBILE2-1767] | PROD_ISS",""
