"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Jun 26 20:37:41 UTC 2024","Wed Jun 26 20:38:50 UTC 2024","68331","","Profile - Setup Withdrawal Account","","","","User successfully save and delete e-wallet number [MOBILE2-1164 MOBILE2-1179] | PROD_NGT",""
"broken","Wed Jun 26 20:18:14 UTC 2024","Wed Jun 26 20:19:12 UTC 2024","57934","","Profile - Change Password","","","","User successfully change and create new password (using 2FA) [MOBILE2-2357] | PROD_NGT",""
"broken","Wed Jun 26 20:05:07 UTC 2024","Wed Jun 26 20:06:02 UTC 2024","54652","","Home","","","","Users successfully redirected to market page when click ""See All"" [MOBILE2-332 MOBILE2-1529] | PROD_NGT",""
"broken","Wed Jun 26 20:16:24 UTC 2024","Wed Jun 26 20:17:17 UTC 2024","53735","","Profile - Change Password","","","","User cant change password if it doesnt meet all validation password [MOBILE2-1198] | PROD_NGT",""
"broken","Wed Jun 26 20:38:50 UTC 2024","Wed Jun 26 20:40:33 UTC 2024","102926","","Profile - Setup Withdrawal Account","","","","User should not be able to add same e-wallet [MOBILE2-1168] | PROD_NGT",""
"broken","Wed Jun 26 21:07:48 UTC 2024","Wed Jun 26 21:09:08 UTC 2024","80255","","Wallet - Crypto Wallet - Send Coin #2","","","","User can delete address send coin internal/external from edit address book [MOBILE2-2244] | PROD_NGT",""
"broken","Wed Jun 26 20:50:09 UTC 2024","Wed Jun 26 20:51:21 UTC 2024","72012","","Wallet - Crypto Wallet - Send Coin #2","","","","User can see list of coins that have coin balance [MOBILE2-2219] | PROD_NGT",""
"broken","Wed Jun 26 20:08:56 UTC 2024","Wed Jun 26 20:10:06 UTC 2024","69314","","Home","","","","User successfully redirected to referral page when click referral entrypoint on homecircle [MOBILE2-1534] | PROD_NGT",""
"broken","Wed Jun 26 20:34:47 UTC 2024","Wed Jun 26 20:36:20 UTC 2024","93911","","Profile - Setup Withdrawal Account","","","","User successfully save and delete account number [MOBILE2-1153 MOBILE2-1180] | PROD_NGT",""
"broken","Wed Jun 26 20:46:29 UTC 2024","Wed Jun 26 20:48:22 UTC 2024","113550","","Wallet - Crypto Wallet - Send Coin #2","","","","User unsuccessfully send coin when input amount coin above the maximum quantity to send [MOBILE2-2281] | PROD_NGT",""
"broken","Wed Jun 26 20:26:13 UTC 2024","Wed Jun 26 20:27:14 UTC 2024","60341","","Profile - Phone Number","","","","User successfully add phone number use a number with another country code [MOBILE2-128] | PROD_NGT",""
"broken","Wed Jun 26 20:43:34 UTC 2024","Wed Jun 26 20:44:46 UTC 2024","71925","","Wallet - Crypto Wallet - Send Coin #2","","","","User cant send coin when have phone number but unverified [MOBILE2-2226] | PROD_NGT",""
"broken","Wed Jun 26 20:27:14 UTC 2024","Wed Jun 26 20:28:12 UTC 2024","58344","","Profile - Phone Number","","","","User successfully add phone number using old phone number [MOBILE2-130] | PROD_NGT",""
"broken","Wed Jun 26 20:58:07 UTC 2024","Wed Jun 26 20:59:25 UTC 2024","77302","","Wallet - Crypto Wallet - Send Coin #2","","","","User unsuccessfully send coin internal/external with saving an address previously saved address [MOBILE2-2253] | PROD_NGT",""
"passed","Wed Jun 26 20:15:24 UTC 2024","Wed Jun 26 20:15:43 UTC 2024","18960","","Login","","","","User can not sign in with email and password when registered by Google [MOBILE2-289] | PROD_NGT",""
"passed","Wed Jun 26 20:14:52 UTC 2024","Wed Jun 26 20:15:09 UTC 2024","16611","","Login","","","","User successfully sign in using email and password (non-2FA) [MOBILE2-1380 MOBILE2-279] | PROD_NGT",""
"broken","Wed Jun 26 20:28:12 UTC 2024","Wed Jun 26 20:29:26 UTC 2024","73446","","Profile - Phone Number","","","","User unsuccesfully add a phone number if phone number has been registered [MOBILE2-1751] | PROD_NGT",""
"broken","Wed Jun 26 21:10:31 UTC 2024","Wed Jun 26 21:11:53 UTC 2024","81961","","Wallet - Crypto Wallet - Send Coin #2","","","","User cant send coin internal without input destination tag / memo id [MOBILE2-2524] | PROD_NGT",""
"broken","Wed Jun 26 21:18:24 UTC 2024","Wed Jun 26 21:19:37 UTC 2024","73131","","Wallet Home","","","","Unverified user can not see asset summary section [MOBILE2-2630] | PROD_NGT",""
"broken","Wed Jun 26 20:07:35 UTC 2024","Wed Jun 26 20:08:56 UTC 2024","81228","","Home","","","","User successfully redirected to rekuiz page when click rekuiz entrypoint on homecircle [MOBILE2-1533] | PROD_NGT",""
"passed","Wed Jun 26 20:15:09 UTC 2024","Wed Jun 26 20:15:24 UTC 2024","15190","","Login","","","","User successfully redirected to sign up page when click Sign Up [MOBILE2-297] | PROD_NGT",""
"broken","Wed Jun 26 21:13:15 UTC 2024","Wed Jun 26 21:14:37 UTC 2024","82150","","Wallet - Crypto Wallet - Send Coin #2","","","","User cant add new address to send coin internal/external without destination tag / memo id [MOBILE2-2526] | PROD_NGT",""
"broken","Wed Jun 26 20:11:49 UTC 2024","Wed Jun 26 20:12:56 UTC 2024","66782","","Home","","","","User can successfully redirected to the Info & Promo webview page when click “See all” CTA and click a banner [MOBILE2-349 MOBILE2-350] | PROD_NGT",""
"passed","Wed Jun 26 20:13:38 UTC 2024","Wed Jun 26 20:13:55 UTC 2024","16674","","Forgot Password","","","","User successfully submit forget/reset password [MOBILE2-310] | PROD_NGT",""
"passed","Wed Jun 26 21:17:51 UTC 2024","Wed Jun 26 21:18:24 UTC 2024","32970","","Wallet Home","","","","User unsuccessfully access wallet page before login and can not see asset summary section [MOBILE2-2533 MOBILE2-2831] | PROD_NGT",""
"broken","Wed Jun 26 20:21:41 UTC 2024","Wed Jun 26 20:22:50 UTC 2024","69230","","Profile - My Account","","","","User can see detail information account (Verified Account) [MOBILE2-1054] | PROD_NGT",""
"passed","Wed Jun 26 20:41:23 UTC 2024","Wed Jun 26 20:41:44 UTC 2024","20343","","Sign Up","","","","User can not sign up if email invalid [MOBILE2-16] | PROD_NGT",""
"broken","Wed Jun 26 20:33:53 UTC 2024","Wed Jun 26 20:34:47 UTC 2024","53986","","Profile - Setup Withdrawal Account","","","","User cant set wd account when havent add phone number and unverified [MOBILE2-2115] | PROD_NGT",""
"broken","Wed Jun 26 20:03:48 UTC 2024","Wed Jun 26 20:04:22 UTC 2024","33709","","Home Non-login","","","","User can skip welcome screen [MOBILE2-1381] | PROD_NGT",""
"passed","Wed Jun 26 20:41:44 UTC 2024","Wed Jun 26 20:42:18 UTC 2024","34524","","Sign Up","","","","User can not sign up if it doesnt meet all validation password [MOBILE2-15] | PROD_NGT",""
"broken","Wed Jun 26 21:02:56 UTC 2024","Wed Jun 26 21:04:21 UTC 2024","84220","","Wallet - Crypto Wallet - Send Coin #2","","","","User can cancel delete address withdraw internal transfer from edit address book [MOBILE2-2246] | PROD_NGT",""
"broken","Wed Jun 26 20:56:53 UTC 2024","Wed Jun 26 20:58:07 UTC 2024","74332","","Wallet - Crypto Wallet - Send Coin #2","","","","User cant submit send coin internal/external when input invalid address [MOBILE2-2247] | PROD_NGT",""
"broken","Wed Jun 26 20:44:46 UTC 2024","Wed Jun 26 20:46:29 UTC 2024","103336","","Wallet - Crypto Wallet - Send Coin #2","","","","User unsuccessfully send coin when input amount coin is under minimum [MOBILE2-2277] | PROD_NGT",""
"broken","Wed Jun 26 20:59:25 UTC 2024","Wed Jun 26 21:01:12 UTC 2024","107097","","Wallet - Crypto Wallet - Send Coin #2","","","","Label address auto detected when input address manual without checklist save address [MOBILE2-2252] | PROD_NGT",""
"broken","Wed Jun 26 21:09:08 UTC 2024","Wed Jun 26 21:10:31 UTC 2024","82438","","Wallet - Crypto Wallet - Send Coin #2","","","","User unsuccessfully send coin internal/external when input wrong 2FA/Email code [MOBILE2-2280] | PROD_NGT",""
"broken","Wed Jun 26 20:25:19 UTC 2024","Wed Jun 26 20:26:13 UTC 2024","54155","","Profile - Phone Number","","","","User succesfully add and delete a phone number [MOBILE2-129 MOBILE2-1172 MOBILE2-2353] | PROD_NGT",""
"broken","Wed Jun 26 20:19:53 UTC 2024","Wed Jun 26 20:20:47 UTC 2024","54011","","Profile - Google Authenticator","","","","User successfully deactivated and activated google authenticator [MOBILE2-1186 MOBILE2-1187] | PROD_NGT",""
"broken","Wed Jun 26 20:10:06 UTC 2024","Wed Jun 26 20:11:49 UTC 2024","103721","","Home","","","","User successfully redirected to live chat web view when click live chat entrypoint on homecircle [MOBILE2-1535] | PROD_NGT",""
"broken","Wed Jun 26 20:06:02 UTC 2024","Wed Jun 26 20:07:35 UTC 2024","93207","","Home","","","","User successfully redirected to staking page when click staking entrypoint on homecircle [MOBILE2-1532] | PROD_NGT",""
"broken","Wed Jun 26 21:06:20 UTC 2024","Wed Jun 26 21:07:48 UTC 2024","87543","","Wallet - Crypto Wallet - Send Coin #2","","","","User unsuccessfully send coin internal/external when input wrong OTP/Email code [MOBILE2-2275] | PROD_NGT",""
"broken","Wed Jun 26 20:51:21 UTC 2024","Wed Jun 26 20:53:13 UTC 2024","111867","","Wallet - Crypto Wallet - Send Coin #2","","","","User cant search by coin name, when the coin is not in the list of coins that have coin balance [MOBILE2-2221] | PROD_NGT",""
"broken","Wed Jun 26 20:36:20 UTC 2024","Wed Jun 26 20:37:41 UTC 2024","80971","","Profile - Setup Withdrawal Account","","","","User should not be able to add same bank and account number [MOBILE2-1157] | PROD_NGT",""
"broken","Wed Jun 26 20:53:13 UTC 2024","Wed Jun 26 20:55:09 UTC 2024","115328","","Wallet - Crypto Wallet - Send Coin #2","","","","User can search by coin name at list of coins that have coin balance [MOBILE2-2220] | PROD_NGT",""
"broken","Wed Jun 26 20:17:17 UTC 2024","Wed Jun 26 20:18:14 UTC 2024","57043","","Profile - Change Password","","","","User cant change password if old password wrong [MOBILE2-1207] | PROD_NGT",""
"broken","Wed Jun 26 21:04:21 UTC 2024","Wed Jun 26 21:06:20 UTC 2024","119738","","Wallet - Crypto Wallet - Send Coin #2","","","","User can add new address to send coin internal/external [MOBILE2-2242] | PROD_NGT",""
"passed","Wed Jun 26 20:41:12 UTC 2024","Wed Jun 26 20:41:23 UTC 2024","11836","","Sign Up","","","","User can click sign up [MOBILE2-1379] | PROD_NGT",""
"broken","Wed Jun 26 20:30:06 UTC 2024","Wed Jun 26 20:31:00 UTC 2024","53952","","Profile - PIN","","","","User can setup PIN for security at reku account [MOBILE2-1211] | PROD_NGT",""
"broken","Wed Jun 26 21:11:53 UTC 2024","Wed Jun 26 21:13:15 UTC 2024","82573","","Wallet - Crypto Wallet - Send Coin #2","","","","User cant submit send coin internal/external when input own address [MOBILE2-2249] | PROD_NGT",""
"broken","Wed Jun 26 20:48:22 UTC 2024","Wed Jun 26 20:50:09 UTC 2024","106976","","Wallet - Crypto Wallet - Send Coin #2","","","","User unsuccessfully send coin when input amount coin above the available coin balance [MOBILE2-2282] | PROD_NGT",""
"broken","Wed Jun 26 20:55:09 UTC 2024","Wed Jun 26 20:56:53 UTC 2024","104384","","Wallet - Crypto Wallet - Send Coin #2","","","","User cant send coin when list of coins that have coin balance status disable [MOBILE2-2236] | PROD_NGT",""
"broken","Wed Jun 26 20:22:50 UTC 2024","Wed Jun 26 20:24:37 UTC 2024","106895","","Profile - My Account","","","","User successfully redirected to live chat web view page when click live chat here link [MOBILE2-1137] | PROD_NGT",""
"passed","Wed Jun 26 20:13:55 UTC 2024","Wed Jun 26 20:14:14 UTC 2024","18792","","Forgot Password","","","","User should be able to see the suspend page if they submit a forgot password to an e-mail that is being suspended [MOBILE2-1652] | PROD_NGT",""
"broken","Wed Jun 26 21:01:12 UTC 2024","Wed Jun 26 21:02:56 UTC 2024","104639","","Wallet - Crypto Wallet - Send Coin #2","","","","User can save address when submit send coin internal/external [MOBILE2-2239] | PROD_NGT",""
"broken","Wed Jun 26 20:31:59 UTC 2024","Wed Jun 26 20:33:09 UTC 2024","70318","","Profile","","","","User successfully logout from application when click log out button [MOBILE2-1127 MOBILE2-1281] | PROD_NGT",""
"broken","Wed Jun 26 21:14:37 UTC 2024","Wed Jun 26 21:16:15 UTC 2024","97589","","Wallet - Crypto Wallet - Send Coin #2","","","","User can add new address to send coin internal/external with destination tag / memo id [MOBILE2-2525] | PROD_NGT",""
