"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu May 02 21:07:57 UTC 2024","Thu May 02 21:08:59 UTC 2024","61779","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Transfer Bank and see the status deposit via Bank Transfer is waiting for payment [MOBILE2-1705 MOBILE2-175] | PROD_ISS",""
"passed","Thu May 02 21:05:41 UTC 2024","Thu May 02 21:06:47 UTC 2024","66164","","Market - Price Alert","","","","User successfully set price alert [MOBILE2-2633] | PROD_ISS",""
"passed","Thu May 02 21:12:38 UTC 2024","Thu May 02 21:12:57 UTC 2024","19177","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (SHOPEEPAY) [MOBILE2-232] | PROD_ISS",""
"passed","Thu May 02 21:14:55 UTC 2024","Thu May 02 21:15:24 UTC 2024","28410","","Wallet - Staking","","","","User successfully redirected to coin stake form when click stake button on coin [MOBILE2-1481 MOBILE2-1486 MOBILE2-1495] | PROD_ISS",""
"passed","Thu May 02 21:13:56 UTC 2024","Thu May 02 21:14:55 UTC 2024","59433","","Wallet - Staking","","","","User should be able to see total stake [MOBILE2-1474 MOBILE2-2417 MOBILE2-2418 MOBILE2-1484 MOBILE2-2419 MOBILE2-2420] | PROD_ISS",""
"passed","Thu May 02 21:12:18 UTC 2024","Thu May 02 21:12:38 UTC 2024","19632","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (LINKAJA) [MOBILE2-231] | PROD_ISS",""
"broken","Thu May 02 21:17:10 UTC 2024","Thu May 02 21:18:11 UTC 2024","61309","","Wallet Home","","","","User successfully redirected to transaction history page when click history icon [MOBILE2-649] | PROD_ISS",""
"passed","Thu May 02 21:04:17 UTC 2024","Thu May 02 21:04:43 UTC 2024","26143","","Deeplink Reset Password","","","","User access deeplink reset password | PROD_ISS",""
"passed","Thu May 02 21:11:22 UTC 2024","Thu May 02 21:11:39 UTC 2024","17212","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Virtual Account [MOBILE2-1767] | PROD_ISS",""
"passed","Thu May 02 21:15:53 UTC 2024","Thu May 02 21:16:13 UTC 2024","19924","","Wallet - Staking","","","","User should be able to see the rewards distribution when have a staked coin and past the reward payout period [MOBILE2-1510] | PROD_ISS",""
"passed","Thu May 02 21:09:20 UTC 2024","Thu May 02 21:10:29 UTC 2024","68844","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit Rp10.000 to 49,999mio with BSS VA [MOBILE2-1707] | PROD_ISS",""
"passed","Thu May 02 21:15:24 UTC 2024","Thu May 02 21:15:53 UTC 2024","29702","","Wallet - Staking","","","","User shoud be able see total stake at coin detail page [MOBILE2-1509 MOBILE2-1497 MOBILE2-1504 MOBILE2-1505] | PROD_ISS",""
"passed","Thu May 02 21:08:59 UTC 2024","Thu May 02 21:09:20 UTC 2024","21037","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Virtual Account [MOBILE2-1765] | PROD_ISS",""
"passed","Thu May 02 21:11:58 UTC 2024","Thu May 02 21:12:18 UTC 2024","20594","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (DANA) [MOBILE2-228 MOBILE2-183] | PROD_ISS",""
"passed","Thu May 02 21:18:20 UTC 2024","Thu May 02 21:19:08 UTC 2024","48172","","Wallet Home","","","","User should be able to see open order balance [MOBILE2-1583] | PROD_ISS",""
"passed","Thu May 02 21:19:14 UTC 2024","Thu May 02 21:19:20 UTC 2024","6317","","Wallet Home","","","","User successfully redirected to withdraw page when click withdraw idr [MOBILE2-1088] | PROD_ISS",""
"passed","Thu May 02 21:18:11 UTC 2024","Thu May 02 21:18:20 UTC 2024","8899","","Wallet Home","","","","User successfully redirected to total IDR balance when click balance [MOBILE2-1075 MOBILE2-1080 MOBILE2-1579 MOBILE2-2337] | PROD_ISS",""
"passed","Thu May 02 21:19:20 UTC 2024","Thu May 02 21:19:29 UTC 2024","8744","","Wallet Home","","","","User successfully redirected to idr transaction history page when click history icon [MOBILE2-1585] | PROD_ISS",""
"passed","Thu May 02 21:11:39 UTC 2024","Thu May 02 21:11:58 UTC 2024","19114","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (OVO) and see the status deposit via e-wallet is waiting for payment [MOBILE2-227] | PROD_ISS",""
"passed","Thu May 02 21:19:08 UTC 2024","Thu May 02 21:19:14 UTC 2024","5448","","Wallet Home","","","","User successfully redirected to transfer from page when click deposit idr [MOBILE2-1087] | PROD_ISS",""
"passed","Thu May 02 21:10:29 UTC 2024","Thu May 02 21:11:22 UTC 2024","52387","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Transfer Bank [MOBILE2-1766] | PROD_ISS",""
