"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 31 21:13:14 UTC 2024","Fri May 31 21:13:34 UTC 2024","19781","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (OVO) and see the status deposit via e-wallet is waiting for payment [MOBILE2-227] | PROD_ISS",""
"passed","Fri May 31 21:18:45 UTC 2024","Fri May 31 21:19:31 UTC 2024","46661","","Wallet Home","","","","User successfully redirected to transaction history page when click history icon [MOBILE2-649] | PROD_ISS",""
"broken","Fri May 31 21:06:39 UTC 2024","Fri May 31 21:07:41 UTC 2024","61989","","Market - Price Alert","","","","User successfully set price alert [MOBILE2-2633] | PROD_ISS",""
"passed","Fri May 31 21:20:30 UTC 2024","Fri May 31 21:20:37 UTC 2024","6396","","Wallet Home","","","","User successfully redirected to transfer from page when click deposit idr [MOBILE2-1087] | PROD_ISS",""
"passed","Fri May 31 21:15:35 UTC 2024","Fri May 31 21:16:37 UTC 2024","61191","","Wallet - Staking","","","","User should be able to see total stake [MOBILE2-1474 MOBILE2-2417 MOBILE2-2418 MOBILE2-1484 MOBILE2-2419 MOBILE2-2420] | PROD_ISS",""
"passed","Fri May 31 21:19:40 UTC 2024","Fri May 31 21:20:30 UTC 2024","49973","","Wallet Home","","","","User should be able to see open order balance [MOBILE2-1583] | PROD_ISS",""
"passed","Fri May 31 21:19:31 UTC 2024","Fri May 31 21:19:40 UTC 2024","9271","","Wallet Home","","","","User successfully redirected to total IDR balance when click balance [MOBILE2-1075 MOBILE2-1080 MOBILE2-1579 MOBILE2-2337] | PROD_ISS",""
"passed","Fri May 31 21:10:54 UTC 2024","Fri May 31 21:12:04 UTC 2024","70058","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit Rp10.000 to 49,999mio with BSS VA [MOBILE2-1707] | PROD_ISS",""
"passed","Fri May 31 21:20:43 UTC 2024","Fri May 31 21:20:54 UTC 2024","10538","","Wallet Home","","","","User successfully redirected to idr transaction history page when click history icon [MOBILE2-1585] | PROD_ISS",""
"passed","Fri May 31 21:17:37 UTC 2024","Fri May 31 21:17:57 UTC 2024","20078","","Wallet - Staking","","","","User should be able to see the rewards distribution when have a staked coin and past the reward payout period [MOBILE2-1510] | PROD_ISS",""
"passed","Fri May 31 21:10:35 UTC 2024","Fri May 31 21:10:54 UTC 2024","18886","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Virtual Account [MOBILE2-1765] | PROD_ISS",""
"passed","Fri May 31 21:13:34 UTC 2024","Fri May 31 21:13:56 UTC 2024","21760","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (DANA) [MOBILE2-228 MOBILE2-183] | PROD_ISS",""
"passed","Fri May 31 21:16:37 UTC 2024","Fri May 31 21:17:06 UTC 2024","29726","","Wallet - Staking","","","","User successfully redirected to coin stake form when click stake button on coin [MOBILE2-1481 MOBILE2-1486 MOBILE2-1495] | PROD_ISS",""
"passed","Fri May 31 21:05:09 UTC 2024","Fri May 31 21:05:37 UTC 2024","27954","","Deeplink Reset Password","","","","User access deeplink reset password | PROD_ISS",""
"passed","Fri May 31 21:13:56 UTC 2024","Fri May 31 21:14:18 UTC 2024","21844","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (LINKAJA) [MOBILE2-231] | PROD_ISS",""
"passed","Fri May 31 21:20:37 UTC 2024","Fri May 31 21:20:43 UTC 2024","6606","","Wallet Home","","","","User successfully redirected to withdraw page when click withdraw idr [MOBILE2-1088] | PROD_ISS",""
"passed","Fri May 31 21:14:18 UTC 2024","Fri May 31 21:14:39 UTC 2024","21283","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (SHOPEEPAY) [MOBILE2-232] | PROD_ISS",""
"passed","Fri May 31 21:12:04 UTC 2024","Fri May 31 21:12:56 UTC 2024","51418","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Transfer Bank [MOBILE2-1766] | PROD_ISS",""
"passed","Fri May 31 21:08:58 UTC 2024","Fri May 31 21:10:35 UTC 2024","97660","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Transfer Bank and see the status deposit via Bank Transfer is waiting for payment [MOBILE2-1705 MOBILE2-175] | PROD_ISS",""
"passed","Fri May 31 21:17:06 UTC 2024","Fri May 31 21:17:37 UTC 2024","30993","","Wallet - Staking","","","","User shoud be able see total stake at coin detail page [MOBILE2-1509 MOBILE2-1497 MOBILE2-1504 MOBILE2-1505] | PROD_ISS",""
"passed","Fri May 31 21:12:56 UTC 2024","Fri May 31 21:13:14 UTC 2024","18715","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Virtual Account [MOBILE2-1767] | PROD_ISS",""
