"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 23 21:23:32 UTC 2024","Thu May 23 21:23:43 UTC 2024","10318","","Wallet Home","","","","User successfully redirected to idr transaction history page when click history icon [MOBILE2-1585] | PROD_ISS",""
"passed","Thu May 23 21:13:54 UTC 2024","Thu May 23 21:14:20 UTC 2024","25462","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (LINKAJA) [MOBILE2-231] | PROD_ISS",""
"passed","Thu May 23 21:11:55 UTC 2024","Thu May 23 21:12:50 UTC 2024","55586","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Transfer Bank [MOBILE2-1766] | PROD_ISS",""
"passed","Thu May 23 21:04:19 UTC 2024","Thu May 23 21:04:49 UTC 2024","29772","","Deeplink Reset Password","","","","User access deeplink reset password | PROD_ISS",""
"passed","Thu May 23 21:13:31 UTC 2024","Thu May 23 21:13:54 UTC 2024","23079","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (DANA) [MOBILE2-228 MOBILE2-183] | PROD_ISS",""
"passed","Thu May 23 21:13:10 UTC 2024","Thu May 23 21:13:31 UTC 2024","21318","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (OVO) and see the status deposit via e-wallet is waiting for payment [MOBILE2-227] | PROD_ISS",""
"passed","Thu May 23 21:23:26 UTC 2024","Thu May 23 21:23:32 UTC 2024","6760","","Wallet Home","","","","User successfully redirected to withdraw page when click withdraw idr [MOBILE2-1088] | PROD_ISS",""
"passed","Thu May 23 21:22:19 UTC 2024","Thu May 23 21:22:28 UTC 2024","8871","","Wallet Home","","","","User successfully redirected to total IDR balance when click balance [MOBILE2-1075 MOBILE2-1080 MOBILE2-1579 MOBILE2-2337] | PROD_ISS",""
"passed","Thu May 23 21:23:19 UTC 2024","Thu May 23 21:23:26 UTC 2024","6455","","Wallet Home","","","","User successfully redirected to transfer from page when click deposit idr [MOBILE2-1087] | PROD_ISS",""
"passed","Thu May 23 21:22:28 UTC 2024","Thu May 23 21:23:19 UTC 2024","51650","","Wallet Home","","","","User should be able to see open order balance [MOBILE2-1583] | PROD_ISS",""
"passed","Thu May 23 21:21:30 UTC 2024","Thu May 23 21:22:19 UTC 2024","48529","","Wallet Home","","","","User successfully redirected to transaction history page when click history icon [MOBILE2-649] | PROD_ISS",""
"passed","Thu May 23 21:10:21 UTC 2024","Thu May 23 21:10:42 UTC 2024","20820","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Virtual Account [MOBILE2-1765] | PROD_ISS",""
"passed","Thu May 23 21:14:20 UTC 2024","Thu May 23 21:14:43 UTC 2024","23373","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (SHOPEEPAY) [MOBILE2-232] | PROD_ISS",""
"broken","Thu May 23 21:20:25 UTC 2024","Thu May 23 21:20:34 UTC 2024","8436","","Wallet - Staking","","","","User should be able to see the rewards distribution when have a staked coin and past the reward payout period [MOBILE2-1510] | PROD_ISS",""
"broken","Thu May 23 21:15:41 UTC 2024","Thu May 23 21:18:41 UTC 2024","180012","","Wallet - Staking","","","","User should be able to see total stake [MOBILE2-1474 MOBILE2-2417 MOBILE2-2418 MOBILE2-1484 MOBILE2-2419 MOBILE2-2420] | PROD_ISS",""
"passed","Thu May 23 21:08:38 UTC 2024","Thu May 23 21:10:21 UTC 2024","102654","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Transfer Bank and see the status deposit via Bank Transfer is waiting for payment [MOBILE2-1705 MOBILE2-175] | PROD_ISS",""
"passed","Thu May 23 21:10:42 UTC 2024","Thu May 23 21:11:55 UTC 2024","72822","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit Rp10.000 to 49,999mio with BSS VA [MOBILE2-1707] | PROD_ISS",""
"passed","Thu May 23 21:12:50 UTC 2024","Thu May 23 21:13:10 UTC 2024","19917","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Virtual Account [MOBILE2-1767] | PROD_ISS",""
"broken","Thu May 23 21:20:19 UTC 2024","Thu May 23 21:20:25 UTC 2024","6807","","Wallet - Staking","","","","User shoud be able see total stake at coin detail page [MOBILE2-1509 MOBILE2-1497 MOBILE2-1504 MOBILE2-1505] | PROD_ISS",""
"broken","Thu May 23 21:05:50 UTC 2024","Thu May 23 21:06:53 UTC 2024","62513","","Market - Price Alert","","","","User successfully set price alert [MOBILE2-2633] | PROD_ISS",""
"broken","Thu May 23 21:18:41 UTC 2024","Thu May 23 21:20:19 UTC 2024","97294","","Wallet - Staking","","","","User successfully redirected to coin stake form when click stake button on coin [MOBILE2-1481 MOBILE2-1486 MOBILE2-1495] | PROD_ISS",""
