"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu May 30 17:18:50 UTC 2024","Thu May 30 17:20:06 UTC 2024","75945","","Wallet - Transaction History - General","","","","User can filter the transaction history Asset Crypto with status in process [MOBILE2-2955] | BETA-V3",""
"passed","Thu May 30 16:07:55 UTC 2024","Thu May 30 16:08:53 UTC 2024","58502","","Wallet - IDR Wallet - Transaction Detail","","","","User should be able to see transaction detail of Withdraw with Internal Transfer [MOBILE2-3314] | BETA-V3",""
"passed","Thu May 30 15:35:26 UTC 2024","Thu May 30 15:36:46 UTC 2024","79745","","Wallet - IDR Wallet - Deposit","","","","(VIP-BCA) User successfully submit deposit with Transfer Bank and see the status deposit via Bank Transfer is waiting for payment [MOBILE2-1705 MOBILE2-175] | BETA-V3",""
"passed","Thu May 30 18:00:21 UTC 2024","Thu May 30 18:00:53 UTC 2024","32607","","Wallet - US Stock Wallet","","","","User should be able to see the other us stock transaction related on transaction history [MOBILE2-2583] | BETA-V3",""
"passed","Thu May 30 18:28:20 UTC 2024","Thu May 30 18:29:48 UTC 2024","87954","","Wallet Home","","","","User should be able to hide/unhide all numbers in the page when clicking on any eye icon [MOBILE2-2537] | BETA-V3",""
"broken","Thu May 30 17:20:06 UTC 2024","Thu May 30 17:21:21 UTC 2024","74797","","Wallet - Transaction History - General","","","","User can filter the transaction history Asset US Stock with status failed [MOBILE2-2970] | BETA-V3",""
"passed","Thu May 30 17:53:47 UTC 2024","Thu May 30 17:55:01 UTC 2024","73679","","Wallet - US Stock - Transaction Detail","","","","User should be able to see transaction detail of Market Buy/Sell Stock status Success [MOBILE2-3334] | BETA-V3",""
"passed","Thu May 30 15:01:32 UTC 2024","Thu May 30 15:02:18 UTC 2024","46105","","US Stock - Market","","","","User can adding asset us stock to watchlist [MOBILE2-3626] | BETA-V3",""
"broken","Thu May 30 17:41:44 UTC 2024","Thu May 30 17:42:36 UTC 2024","51411","","Wallet - Transaction History - US Stock","","","","User can filter the transaction history  Stock with status failed [MOBILE2-3137] | BETA-V3",""
"passed","Thu May 30 15:14:24 UTC 2024","Thu May 30 15:15:21 UTC 2024","56869","","Wallet - Crypto Wallet - Send Coin #1","","","","User can send coin internal/external with not receive full amount [MOBILE2-2290] | BETA-V3",""
"passed","Thu May 30 14:26:10 UTC 2024","Thu May 30 14:27:36 UTC 2024","85436","","Crypto - Trading History","","","","User can reset filter the pending order history crypto [MOBILE2-3190] | BETA-V3",""
"passed","Thu May 30 18:23:22 UTC 2024","Thu May 30 18:24:31 UTC 2024","68686","","Wallet - USD Wallet - Yield","","","","User should be able to see entrypoint inactive USD Yield on USD Card page [MOBILE2-3343] | BETA-V3",""
"passed","Thu May 30 16:11:55 UTC 2024","Thu May 30 16:12:18 UTC 2024","22804","","Wallet - IDR Wallet","","","","User successfully redirected to Withdraw page when click Withdraw [MOBILE2-2566] | BETA-V3",""
"passed","Thu May 30 14:04:13 UTC 2024","Thu May 30 14:04:40 UTC 2024","26691","","Crypto - Discovery","","","","User can see market movers [MOBILE2-3555] | BETA-V3",""
"passed","Thu May 30 15:18:48 UTC 2024","Thu May 30 15:20:01 UTC 2024","72826","","Wallet - Crypto - Transaction Detail","","","","User should be able to see transaction detail of Buy Crypto status Canceled [MOBILE2-3321] | BETA-V3",""
"passed","Thu May 30 15:31:39 UTC 2024","Thu May 30 15:32:15 UTC 2024","35961","","Wallet - Crypto Wallet","","","","User should be able to see the Sell coins transaction history [MOBILE2-2556] | BETA-V3",""
"passed","Thu May 30 16:27:57 UTC 2024","Thu May 30 16:28:38 UTC 2024","41398","","Wallet - Transaction History - Crypto","","","","User can filter the transaction history Crypto with status success [MOBILE2-3112] | BETA-V3",""
"passed","Thu May 30 18:16:29 UTC 2024","Thu May 30 18:17:05 UTC 2024","36004","","Wallet - USD Wallet","","","","User successfully redirected to Buy page when click Buy [MOBILE2-2572] | BETA-V3",""
"passed","Thu May 30 15:21:18 UTC 2024","Thu May 30 15:22:16 UTC 2024","57228","","Wallet - Crypto - Transaction Detail","","","","User should be able to see transaction detail of Sell Crypto status Canceled [MOBILE2-3325] | BETA-V3",""
"passed","Thu May 30 16:40:27 UTC 2024","Thu May 30 16:41:08 UTC 2024","40871","","Wallet - Transaction History - General","","","","User can see empty state when no transaction on filter transaction history pending order [MOBILE2-2657] | BETA-V3",""
"passed","Thu May 30 17:10:41 UTC 2024","Thu May 30 17:12:04 UTC 2024","82578","","Wallet - Transaction History - General","","","","User can unselect filter the transaction history Asset US Stock [MOBILE2-3032] | BETA-V3",""
"passed","Thu May 30 15:42:38 UTC 2024","Thu May 30 15:43:29 UTC 2024","51661","","Wallet - IDR Wallet - Deposit","","","","(VIP-MANDIRI) User successfully submit deposit 25mio to 99,999mio / ≥ 100 mio with Virtual Account [MOBILE2-1712] | BETA-V3",""
"broken","Thu May 30 17:16:41 UTC 2024","Thu May 30 17:18:50 UTC 2024","129231","","Wallet - Transaction History - General","","","","User can filter the transaction history Asset Crypto with transaction type Receive [MOBILE2-2952] | BETA-V3",""
"passed","Thu May 30 15:20:01 UTC 2024","Thu May 30 15:21:18 UTC 2024","77725","","Wallet - Crypto - Transaction Detail","","","","User should be able to see transaction detail of Sell Crypto status Success [MOBILE2-3324] | BETA-V3",""
"passed","Thu May 30 14:07:13 UTC 2024","Thu May 30 14:07:57 UTC 2024","43925","","Crypto - Market","","","","User can adding asset crypto to watchlist [MOBILE2-3471] | BETA-V3",""
"passed","Thu May 30 16:10:24 UTC 2024","Thu May 30 16:10:44 UTC 2024","19657","","Wallet - IDR Wallet","","","","User should be able see balance breakdown IDR [MOBILE2-2552] | BETA-V3",""
