"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Jun 04 16:35:18 UTC 2024","Tue Jun 04 16:36:16 UTC 2024","58323","","Wallet - IDR Wallet - Withdraw","","","","User can add withdraw method E-Wallet on Withdraw Method page [MOBILE2-2103] | BETA-V3",""
"broken","Tue Jun 04 14:45:09 UTC 2024","Tue Jun 04 14:46:09 UTC 2024","59904","","Profile - Change Password","","","","User successfully change and create new password (using SMS OTP) [MOBILE2-1197] | BETA",""
"broken","Tue Jun 04 17:26:25 UTC 2024","Tue Jun 04 17:27:42 UTC 2024","77385","","Wallet - Transaction History - General","","","","User can filter the transaction history Asset Crypto with transaction type Sell [MOBILE2-2950] | BETA-V3",""
"broken","Tue Jun 04 19:29:36 UTC 2024","Tue Jun 04 19:30:35 UTC 2024","58622","","Wallet Home","","","","User should be able to see IDR, USD, Crypto, US Stocks card on the Wallet Card Carousel section [MOBILE2-2542 MOBILE2-2543 MOBILE2-2544 MOBILE2-2545] | BETA-V3",""
"broken","Tue Jun 04 14:33:14 UTC 2024","Tue Jun 04 14:34:17 UTC 2024","62518","","Crypto - Trading History","","","","User can see empty state when no transaction on filter crypto order history [MOBILE2-2734] | BETA-V3",""
"broken","Tue Jun 04 14:57:37 UTC 2024","Tue Jun 04 14:58:31 UTC 2024","53404","","Sign Up","","","","User successfully sign up using email and set referral code but not submit ekyc [MOBILE2-3] | BETA",""
"broken","Tue Jun 04 16:36:16 UTC 2024","Tue Jun 04 16:37:17 UTC 2024","60281","","Wallet - IDR Wallet - Withdraw","","","","User unsuccessfully withdraw internal transfer/Bank transfer/Ewallet when input amount is under minimum [MOBILE2-2203] | BETA-V3",""
"broken","Tue Jun 04 19:14:32 UTC 2024","Tue Jun 04 19:15:31 UTC 2024","58839","","Wallet - USD Wallet","","","","User successfully redirected to Buy page when click Buy [MOBILE2-2572] | BETA-V3",""
"broken","Tue Jun 04 14:36:09 UTC 2024","Tue Jun 04 14:37:17 UTC 2024","68653","","Home","","","","User should see coachmark and section favorite, market, learning hub [MOBILE2-334 MOBILE2-343 MOBILE2-344] | BETA-V3",""
"broken","Tue Jun 04 17:48:26 UTC 2024","Tue Jun 04 17:50:01 UTC 2024","94963","","Wallet - Transaction History - General","","","","User can see total filter notification in the icon filter and reset filter transaction history tab Asset [MOBILE2-3024 MOBILE2-2766] | BETA-V3",""
"broken","Tue Jun 04 19:36:57 UTC 2024","Tue Jun 04 19:37:34 UTC 2024","36922","","Watchlist","","","","User can reorder by hold and drag watchlist asset crypto page [MOBILE2-3639] | BETA-V3",""
"broken","Tue Jun 04 15:04:12 UTC 2024","Tue Jun 04 15:05:13 UTC 2024","60564","","US Stock - Discovery","","","","User can see recommend user to some coins with predefined algo [MOBILE2-3563] | BETA-V3",""
"broken","Tue Jun 04 17:56:45 UTC 2024","Tue Jun 04 17:58:25 UTC 2024","100597","","Wallet - Transaction History - General","","","","User can unselect filter the transaction history Asset US Stock [MOBILE2-3032] | BETA-V3",""
"passed","Tue Jun 04 14:41:46 UTC 2024","Tue Jun 04 14:42:00 UTC 2024","14504","","Forgot Password","","","","User can not submit forget password when registered by Google [MOBILE2-290] | BETA",""
"broken","Tue Jun 04 15:28:43 UTC 2024","Tue Jun 04 15:29:43 UTC 2024","60446","","Wallet - Crypto - Transaction Detail","","","","User should be able to see transaction detail of Send Crypto [MOBILE2-3328] | BETA-V3",""
"broken","Tue Jun 04 15:29:43 UTC 2024","Tue Jun 04 15:30:46 UTC 2024","62697","","Wallet - Crypto - Transaction Detail","","","","User should be able to see transaction detail of Receive Crypto [MOBILE2-3329] | BETA-V3",""
"broken","Tue Jun 04 14:09:24 UTC 2024","Tue Jun 04 14:10:21 UTC 2024","57039","","Crypto - Market","","","","User successfully redirected to market crypto page [MOBILE2-3463] | BETA-V3",""
"broken","Tue Jun 04 15:32:29 UTC 2024","Tue Jun 04 15:33:26 UTC 2024","57131","","Wallet - Crypto Wallet","","","","User should be able to see the current balance of crypto owned [MOBILE2-2553] | BETA-V3",""
"broken","Tue Jun 04 14:10:21 UTC 2024","Tue Jun 04 14:11:35 UTC 2024","74562","","Crypto - Market","","","","User can adding asset crypto to watchlist [MOBILE2-3471] | BETA-V3",""
"broken","Tue Jun 04 18:32:28 UTC 2024","Tue Jun 04 18:33:28 UTC 2024","59290","","Wallet - Transaction History - US Stock","","","","User can filter the transaction history Stock with select multiple transaction type and status [MOBILE2-3132] | BETA-V3",""
"broken","Tue Jun 04 15:12:22 UTC 2024","Tue Jun 04 15:13:14 UTC 2024","52239","","Wallet - Crypto Wallet - Receive Coin","","","","User successfully receive coins from Internal [MOBILE2-1621] | BETA-V3",""
"broken","Tue Jun 04 18:13:56 UTC 2024","Tue Jun 04 18:14:54 UTC 2024","57451","","Wallet - Transaction History - IDR","","","","User successfully redirected to IDR transaction detail page [MOBILE2-2684] | BETA-V3",""
"broken","Tue Jun 04 16:22:00 UTC 2024","Tue Jun 04 16:22:58 UTC 2024","58164","","Wallet - IDR Wallet","","","","User should be able see last 10 transaction history on IDR Card page [MOBILE2-2557] | BETA-V3",""
"broken","Tue Jun 04 14:18:28 UTC 2024","Tue Jun 04 14:19:27 UTC 2024","59170","","Crypto - Trading History","","","","User can filter the order history Crypto with transaction type sell [MOBILE2-3163] | BETA-V3",""
