"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon May 27 16:01:52 UTC 2024","Mon May 27 16:02:55 UTC 2024","62975","","Wallet - IDR Wallet - Transaction Detail","","","","User should be able to see transaction detail of Deposit with Ewallet [MOBILE2-3310] | BETA-V3",""
"passed","Mon May 27 17:58:39 UTC 2024","Mon May 27 17:59:16 UTC 2024","36559","","Wallet - US Stock Wallet","","","","User should be able to see the Sell coins transaction history [MOBILE2-2581] | BETA-V3",""
"broken","Mon May 27 17:01:10 UTC 2024","Mon May 27 17:02:06 UTC 2024","55457","","Wallet - Transaction History - General","","","","User can't filter the transaction history Pending Order US Stock with select date more than 1 year [MOBILE2-3256] | BETA-V3",""
"passed","Mon May 27 17:22:47 UTC 2024","Mon May 27 17:23:10 UTC 2024","23041","","Wallet - Transaction History - IDR","","","","User successfully redirected to IDR wallet transaction history [MOBILE2-2675] | BETA-V3",""
"passed","Mon May 27 17:24:03 UTC 2024","Mon May 27 17:24:35 UTC 2024","32762","","Wallet - Transaction History - IDR","","","","User can filter the transaction history IDR with transaction type deposit [MOBILE2-3038] | BETA-V3",""
"passed","Mon May 27 17:27:32 UTC 2024","Mon May 27 17:28:14 UTC 2024","41794","","Wallet - Transaction History - IDR","","","","User can't filter the transaction history IDR with select date more than 1 year [MOBILE2-3258] | BETA-V3",""
"passed","Mon May 27 14:04:10 UTC 2024","Mon May 27 14:04:37 UTC 2024","26831","","Crypto - Discovery","","","","User can see pocket entry point [MOBILE2-3617] | BETA-V3",""
"passed","Mon May 27 18:12:03 UTC 2024","Mon May 27 18:12:31 UTC 2024","28615","","Wallet - USD Wallet","","","","User should be able see balance breakdown USD [MOBILE2-2569] | BETA-V3",""
"broken","Mon May 27 16:52:51 UTC 2024","Mon May 27 16:53:42 UTC 2024","50642","","Wallet - Transaction History - General","","","","User can filter the transaction history Asset Crypto with status failed [MOBILE2-2956] | BETA-V3",""
"broken","Mon May 27 15:29:46 UTC 2024","Mon May 27 15:30:38 UTC 2024","52286","","Wallet - Crypto Wallet","","","","User should be able to see the Sell coins transaction history [MOBILE2-2556] | BETA-V3",""
"broken","Mon May 27 17:02:06 UTC 2024","Mon May 27 17:03:02 UTC 2024","56183","","Wallet - Transaction History - General","","","","User can't filter the transaction history Pending Order Pocket with select date more than 1 year [MOBILE2-3257] | BETA-V3",""
"broken","Mon May 27 16:20:39 UTC 2024","Mon May 27 16:21:02 UTC 2024","22596","","Wallet - IDR Wallet - Withdraw","","","","User successfully withdraw IDR Internal Transfer/E-wallet/Transfer Bank with percentage 100% from available balance [MOBILE2-2213] | BETA",""
"broken","Mon May 27 16:37:49 UTC 2024","Mon May 27 16:38:30 UTC 2024","41170","","Wallet - Transaction History - General","","","","User can see empty state when no transaction on filter transaction history pending order [MOBILE2-2657] | BETA-V3",""
"passed","Mon May 27 14:12:15 UTC 2024","Mon May 27 14:13:20 UTC 2024","64161","","Crypto - Trading History","","","","User successfully redirected to order history crypto transaction detail page [MOBILE2-2763] | BETA-V3",""
"passed","Mon May 27 17:59:16 UTC 2024","Mon May 27 17:59:48 UTC 2024","31775","","Wallet - US Stock Wallet","","","","User should be able to see the last 10 transaction history on USS card page [MOBILE2-2579] | BETA-V3",""
