"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 20 21:20:05 UTC 2024","Thu Jun 20 21:20:11 UTC 2024","6201","","Wallet Home","","","","User successfully redirected to transfer from page when click deposit idr [MOBILE2-1087] | PROD_ISS",""
"passed","Thu Jun 20 21:08:03 UTC 2024","Thu Jun 20 21:09:46 UTC 2024","103955","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Transfer Bank and see the status deposit via Bank Transfer is waiting for payment [MOBILE2-1705 MOBILE2-175] | PROD_ISS",""
"passed","Thu Jun 20 21:20:11 UTC 2024","Thu Jun 20 21:20:18 UTC 2024","6829","","Wallet Home","","","","User successfully redirected to withdraw page when click withdraw idr [MOBILE2-1088] | PROD_ISS",""
"passed","Thu Jun 20 21:18:19 UTC 2024","Thu Jun 20 21:19:05 UTC 2024","45969","","Wallet Home","","","","User successfully redirected to transaction history page when click history icon [MOBILE2-649] | PROD_ISS",""
"passed","Thu Jun 20 21:12:35 UTC 2024","Thu Jun 20 21:12:57 UTC 2024","21354","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (OVO) and see the status deposit via e-wallet is waiting for payment [MOBILE2-227] | PROD_ISS",""
"passed","Thu Jun 20 21:10:07 UTC 2024","Thu Jun 20 21:11:20 UTC 2024","73001","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit Rp10.000 to 49,999mio with BSS VA [MOBILE2-1707] | PROD_ISS",""
"passed","Thu Jun 20 21:19:05 UTC 2024","Thu Jun 20 21:19:15 UTC 2024","9966","","Wallet Home","","","","User successfully redirected to total IDR balance when click balance [MOBILE2-1075 MOBILE2-1080 MOBILE2-1579 MOBILE2-2337] | PROD_ISS",""
"passed","Thu Jun 20 21:12:57 UTC 2024","Thu Jun 20 21:13:20 UTC 2024","23209","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (DANA) [MOBILE2-228 MOBILE2-183] | PROD_ISS",""
"passed","Thu Jun 20 21:11:20 UTC 2024","Thu Jun 20 21:12:15 UTC 2024","54494","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Transfer Bank [MOBILE2-1766] | PROD_ISS",""
"passed","Thu Jun 20 21:05:44 UTC 2024","Thu Jun 20 21:06:53 UTC 2024","69045","","Market - Price Alert","","","","User successfully set price alert [MOBILE2-2633] | PROD_ISS",""
"passed","Thu Jun 20 21:12:15 UTC 2024","Thu Jun 20 21:12:35 UTC 2024","20384","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Virtual Account [MOBILE2-1767] | PROD_ISS",""
"passed","Thu Jun 20 21:09:46 UTC 2024","Thu Jun 20 21:10:07 UTC 2024","20853","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Virtual Account [MOBILE2-1765] | PROD_ISS",""
"passed","Thu Jun 20 21:13:20 UTC 2024","Thu Jun 20 21:13:43 UTC 2024","22876","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (LINKAJA) [MOBILE2-231] | PROD_ISS",""
"passed","Thu Jun 20 21:13:43 UTC 2024","Thu Jun 20 21:14:05 UTC 2024","22784","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (SHOPEEPAY) [MOBILE2-232] | PROD_ISS",""
"passed","Thu Jun 20 21:04:21 UTC 2024","Thu Jun 20 21:04:48 UTC 2024","27532","","Deeplink Reset Password","","","","User access deeplink reset password | PROD_ISS",""
"passed","Thu Jun 20 21:19:15 UTC 2024","Thu Jun 20 21:20:05 UTC 2024","49869","","Wallet Home","","","","User should be able to see open order balance [MOBILE2-1583] | PROD_ISS",""
"passed","Thu Jun 20 21:16:33 UTC 2024","Thu Jun 20 21:17:07 UTC 2024","34497","","Wallet - Staking","","","","User shoud be able see total stake at coin detail page [MOBILE2-1509 MOBILE2-1497 MOBILE2-1504 MOBILE2-1505] | PROD_ISS",""
"passed","Thu Jun 20 21:14:59 UTC 2024","Thu Jun 20 21:16:00 UTC 2024","60936","","Wallet - Staking","","","","User should be able to see total stake [MOBILE2-1474 MOBILE2-2417 MOBILE2-2418 MOBILE2-1484 MOBILE2-2419 MOBILE2-2420] | PROD_ISS",""
"passed","Thu Jun 20 21:16:00 UTC 2024","Thu Jun 20 21:16:33 UTC 2024","32690","","Wallet - Staking","","","","User successfully redirected to coin stake form when click stake button on coin [MOBILE2-1481 MOBILE2-1486 MOBILE2-1495] | PROD_ISS",""
"passed","Thu Jun 20 21:20:18 UTC 2024","Thu Jun 20 21:20:28 UTC 2024","10094","","Wallet Home","","","","User successfully redirected to idr transaction history page when click history icon [MOBILE2-1585] | PROD_ISS",""
"passed","Thu Jun 20 21:17:07 UTC 2024","Thu Jun 20 21:17:27 UTC 2024","19510","","Wallet - Staking","","","","User should be able to see the rewards distribution when have a staked coin and past the reward payout period [MOBILE2-1510] | PROD_ISS",""
