"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Jun 21 20:03:59 UTC 2024","Fri Jun 21 20:04:38 UTC 2024","38818","","Home Non-login","","","","User can skip welcome screen [MOBILE2-1381] | PROD_NGT",""
"broken","Fri Jun 21 21:04:49 UTC 2024","Fri Jun 21 21:06:47 UTC 2024","117987","","Wallet - Crypto Wallet - Send Coin #2","","","","User unsuccessfully send coin internal/external with saving an address previously saved address [MOBILE2-2253] | PROD_NGT",""
"passed","Fri Jun 21 20:16:14 UTC 2024","Fri Jun 21 20:16:37 UTC 2024","22299","","Login","","","","User successfully sign in using email and password (non-2FA) [MOBILE2-1380 MOBILE2-279] | PROD_NGT",""
"broken","Fri Jun 21 20:25:37 UTC 2024","Fri Jun 21 20:26:45 UTC 2024","67391","","Profile - My Account","","","","User can see detail information account (Verified Account) [MOBILE2-1054] | PROD_NGT",""
"broken","Fri Jun 21 20:18:16 UTC 2024","Fri Jun 21 20:19:26 UTC 2024","70194","","Profile - Change Password","","","","User cant change password if it doesnt meet all validation password [MOBILE2-1198] | PROD_NGT",""
"broken","Fri Jun 21 20:55:07 UTC 2024","Fri Jun 21 20:56:59 UTC 2024","112600","","Wallet - Crypto Wallet - Send Coin #2","","","","User unsuccessfully send coin when input amount coin above the available coin balance [MOBILE2-2282] | PROD_NGT",""
"broken","Fri Jun 21 20:45:16 UTC 2024","Fri Jun 21 20:46:28 UTC 2024","72107","","Profile - Setup Withdrawal Account","","","","User should not be able to add same e-wallet [MOBILE2-1168] | PROD_NGT",""
"broken","Fri Jun 21 21:19:27 UTC 2024","Fri Jun 21 21:21:29 UTC 2024","121790","","Wallet - Crypto Wallet - Send Coin #2","","","","User cant submit send coin internal/external when input own address [MOBILE2-2249] | PROD_NGT",""
"broken","Fri Jun 21 20:50:04 UTC 2024","Fri Jun 21 20:51:14 UTC 2024","69298","","Wallet - Crypto Wallet - Send Coin #2","","","","User cant send coin when have phone number but unverified [MOBILE2-2226] | PROD_NGT",""
"passed","Fri Jun 21 21:27:01 UTC 2024","Fri Jun 21 21:27:33 UTC 2024","32282","","Wallet Home","","","","User unsuccessfully access wallet page before login and can not see asset summary section [MOBILE2-2533 MOBILE2-2831] | PROD_NGT",""
"broken","Fri Jun 21 20:40:46 UTC 2024","Fri Jun 21 20:41:57 UTC 2024","71498","","Profile - Setup Withdrawal Account","","","","User successfully save and delete account number [MOBILE2-1153 MOBILE2-1180] | PROD_NGT",""
"broken","Fri Jun 21 21:13:06 UTC 2024","Fri Jun 21 21:14:25 UTC 2024","78892","","Wallet - Crypto Wallet - Send Coin #2","","","","User unsuccessfully send coin internal/external when input wrong OTP/Email code [MOBILE2-2275] | PROD_NGT",""
"broken","Fri Jun 21 20:26:45 UTC 2024","Fri Jun 21 20:27:56 UTC 2024","71355","","Profile - My Account","","","","User successfully redirected to live chat web view page when click live chat here link [MOBILE2-1137] | PROD_NGT",""
"broken","Fri Jun 21 20:32:52 UTC 2024","Fri Jun 21 20:34:26 UTC 2024","94000","","Profile - Phone Number","","","","User unsuccesfully add a phone number if phone number has been registered [MOBILE2-1751] | PROD_NGT",""
"broken","Fri Jun 21 20:21:13 UTC 2024","Fri Jun 21 20:22:47 UTC 2024","94055","","Profile - Change Password","","","","User successfully change and create new password (using 2FA) [MOBILE2-2357] | PROD_NGT",""
"broken","Fri Jun 21 21:18:04 UTC 2024","Fri Jun 21 21:19:27 UTC 2024","82879","","Wallet - Crypto Wallet - Send Coin #2","","","","User cant send coin internal without input destination tag / memo id [MOBILE2-2524] | PROD_NGT",""
"broken","Fri Jun 21 21:21:29 UTC 2024","Fri Jun 21 21:23:37 UTC 2024","127925","","Wallet - Crypto Wallet - Send Coin #2","","","","User cant add new address to send coin internal/external without destination tag / memo id [MOBILE2-2526] | PROD_NGT",""
"broken","Fri Jun 21 21:06:47 UTC 2024","Fri Jun 21 21:08:45 UTC 2024","118130","","Wallet - Crypto Wallet - Send Coin #2","","","","Label address auto detected when input address manual without checklist save address [MOBILE2-2252] | PROD_NGT",""
"passed","Fri Jun 21 20:14:30 UTC 2024","Fri Jun 21 20:14:46 UTC 2024","16353","","Forgot Password","","","","User successfully submit forget/reset password [MOBILE2-310] | PROD_NGT",""
"broken","Fri Jun 21 20:12:34 UTC 2024","Fri Jun 21 20:13:47 UTC 2024","72533","","Home","","","","User can successfully redirected to the Info & Promo webview page when click “See all” CTA and click a banner [MOBILE2-349 MOBILE2-350] | PROD_NGT",""
"broken","Fri Jun 21 20:35:17 UTC 2024","Fri Jun 21 20:36:26 UTC 2024","69122","","Profile - PIN","","","","User can setup PIN for security at reku account [MOBILE2-1211] | PROD_NGT",""
"broken","Fri Jun 21 21:14:25 UTC 2024","Fri Jun 21 21:16:08 UTC 2024","103469","","Wallet - Crypto Wallet - Send Coin #2","","","","User can delete address send coin internal/external from edit address book [MOBILE2-2244] | PROD_NGT",""
"broken","Fri Jun 21 20:06:43 UTC 2024","Fri Jun 21 20:07:58 UTC 2024","75077","","Home","","","","User successfully redirected to staking page when click staking entrypoint on homecircle [MOBILE2-1532] | PROD_NGT",""
"passed","Fri Jun 21 20:14:46 UTC 2024","Fri Jun 21 20:15:05 UTC 2024","18426","","Forgot Password","","","","User should be able to see the suspend page if they submit a forgot password to an e-mail that is being suspended [MOBILE2-1652] | PROD_NGT",""
"broken","Fri Jun 21 21:10:26 UTC 2024","Fri Jun 21 21:11:46 UTC 2024","79528","","Wallet - Crypto Wallet - Send Coin #2","","","","User can cancel delete address withdraw internal transfer from edit address book [MOBILE2-2246] | PROD_NGT",""
"passed","Fri Jun 21 20:16:37 UTC 2024","Fri Jun 21 20:16:56 UTC 2024","19581","","Login","","","","User successfully redirected to sign up page when click Sign Up [MOBILE2-297] | PROD_NGT",""
"broken","Fri Jun 21 20:31:08 UTC 2024","Fri Jun 21 20:32:52 UTC 2024","103695","","Profile - Phone Number","","","","User successfully add phone number using old phone number [MOBILE2-130] | PROD_NGT",""
"broken","Fri Jun 21 20:37:17 UTC 2024","Fri Jun 21 20:38:25 UTC 2024","68853","","Profile","","","","User successfully logout from application when click log out button [MOBILE2-1127 MOBILE2-1281] | PROD_NGT",""
"broken","Fri Jun 21 21:00:11 UTC 2024","Fri Jun 21 21:01:50 UTC 2024","99614","","Wallet - Crypto Wallet - Send Coin #2","","","","User can search by coin name at list of coins that have coin balance [MOBILE2-2220] | PROD_NGT",""
"broken","Fri Jun 21 21:23:37 UTC 2024","Fri Jun 21 21:25:29 UTC 2024","111781","","Wallet - Crypto Wallet - Send Coin #2","","","","User can add new address to send coin internal/external with destination tag / memo id [MOBILE2-2525] | PROD_NGT",""
"broken","Fri Jun 21 20:19:26 UTC 2024","Fri Jun 21 20:21:13 UTC 2024","106076","","Profile - Change Password","","","","User cant change password if old password wrong [MOBILE2-1207] | PROD_NGT",""
"broken","Fri Jun 21 21:01:50 UTC 2024","Fri Jun 21 21:03:33 UTC 2024","102842","","Wallet - Crypto Wallet - Send Coin #2","","","","User cant send coin when list of coins that have coin balance status disable [MOBILE2-2236] | PROD_NGT",""
"broken","Fri Jun 21 20:23:40 UTC 2024","Fri Jun 21 20:24:49 UTC 2024","69441","","Profile - Google Authenticator","","","","User successfully deactivated and activated google authenticator [MOBILE2-1186 MOBILE2-1187] | PROD_NGT",""
"broken","Fri Jun 21 20:07:58 UTC 2024","Fri Jun 21 20:09:32 UTC 2024","93882","","Home","","","","User successfully redirected to rekuiz page when click rekuiz entrypoint on homecircle [MOBILE2-1533] | PROD_NGT",""
"broken","Fri Jun 21 21:27:33 UTC 2024","Fri Jun 21 21:28:45 UTC 2024","71706","","Wallet Home","","","","Unverified user can not see asset summary section [MOBILE2-2630] | PROD_NGT",""
"broken","Fri Jun 21 20:09:32 UTC 2024","Fri Jun 21 20:11:18 UTC 2024","105723","","Home","","","","User successfully redirected to referral page when click referral entrypoint on homecircle [MOBILE2-1534] | PROD_NGT",""
"broken","Fri Jun 21 20:05:34 UTC 2024","Fri Jun 21 20:06:43 UTC 2024","68894","","Home","","","","Users successfully redirected to market page when click ""See All"" [MOBILE2-332 MOBILE2-1529] | PROD_NGT",""
"broken","Fri Jun 21 21:03:33 UTC 2024","Fri Jun 21 21:04:49 UTC 2024","76069","","Wallet - Crypto Wallet - Send Coin #2","","","","User cant submit send coin internal/external when input invalid address [MOBILE2-2247] | PROD_NGT",""
"passed","Fri Jun 21 20:47:22 UTC 2024","Fri Jun 21 20:47:38 UTC 2024","15360","","Sign Up","","","","User can click sign up [MOBILE2-1379] | PROD_NGT",""
"passed","Fri Jun 21 20:48:03 UTC 2024","Fri Jun 21 20:48:58 UTC 2024","54698","","Sign Up","","","","User can not sign up if it doesnt meet all validation password [MOBILE2-15] | PROD_NGT",""
"broken","Fri Jun 21 20:29:34 UTC 2024","Fri Jun 21 20:31:08 UTC 2024","93374","","Profile - Phone Number","","","","User successfully add phone number use a number with another country code [MOBILE2-128] | PROD_NGT",""
"broken","Fri Jun 21 21:16:08 UTC 2024","Fri Jun 21 21:18:04 UTC 2024","116105","","Wallet - Crypto Wallet - Send Coin #2","","","","User unsuccessfully send coin internal/external when input wrong 2FA/Email code [MOBILE2-2280] | PROD_NGT",""
"broken","Fri Jun 21 20:41:57 UTC 2024","Fri Jun 21 20:43:32 UTC 2024","94986","","Profile - Setup Withdrawal Account","","","","User should not be able to add same bank and account number [MOBILE2-1157] | PROD_NGT",""
"broken","Fri Jun 21 21:11:46 UTC 2024","Fri Jun 21 21:13:06 UTC 2024","80276","","Wallet - Crypto Wallet - Send Coin #2","","","","User can add new address to send coin internal/external [MOBILE2-2242] | PROD_NGT",""
"broken","Fri Jun 21 20:39:35 UTC 2024","Fri Jun 21 20:40:46 UTC 2024","70396","","Profile - Setup Withdrawal Account","","","","User cant set wd account when havent add phone number and unverified [MOBILE2-2115] | PROD_NGT",""
"broken","Fri Jun 21 20:52:57 UTC 2024","Fri Jun 21 20:55:07 UTC 2024","130131","","Wallet - Crypto Wallet - Send Coin #2","","","","User unsuccessfully send coin when input amount coin above the maximum quantity to send [MOBILE2-2281] | PROD_NGT",""
"passed","Fri Jun 21 20:47:38 UTC 2024","Fri Jun 21 20:48:03 UTC 2024","25641","","Sign Up","","","","User can not sign up if email invalid [MOBILE2-16] | PROD_NGT",""
"broken","Fri Jun 21 21:08:45 UTC 2024","Fri Jun 21 21:10:26 UTC 2024","100651","","Wallet - Crypto Wallet - Send Coin #2","","","","User can save address when submit send coin internal/external [MOBILE2-2239] | PROD_NGT",""
"broken","Fri Jun 21 20:43:32 UTC 2024","Fri Jun 21 20:45:16 UTC 2024","103995","","Profile - Setup Withdrawal Account","","","","User successfully save and delete e-wallet number [MOBILE2-1164 MOBILE2-1179] | PROD_NGT",""
