"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 24 19:11:26 UTC 2024","Fri May 24 19:11:46 UTC 2024","20596","","Wallet Home","","","","User unsuccessfully access wallet page before login and can not see asset summary section [MOBILE2-2533 MOBILE2-2831] | PROD_NGT",""
"passed","Fri May 24 18:43:37 UTC 2024","Fri May 24 18:43:54 UTC 2024","16472","","Login","","","","User successfully sign in using email and password (non-2FA) [MOBILE2-1380 MOBILE2-279] | PROD_NGT",""
"broken","Fri May 24 19:08:52 UTC 2024","Fri May 24 19:08:59 UTC 2024","6612","","Wallet - Crypto Wallet - Send Coin #2","","","","User can save address when submit send coin internal/external [MOBILE2-2239] | PROD_NGT",""
"passed","Fri May 24 19:11:46 UTC 2024","Fri May 24 19:12:32 UTC 2024","45438","","Wallet Home","","","","Unverified user can not see asset summary section [MOBILE2-2630] | PROD_NGT",""
"passed","Fri May 24 18:46:06 UTC 2024","Fri May 24 18:46:26 UTC 2024","19565","","Profile - Change Password","","","","User cant change password if old password wrong [MOBILE2-1207] | PROD_NGT",""
"passed","Fri May 24 18:50:34 UTC 2024","Fri May 24 18:51:33 UTC 2024","59088","","Profile - Phone Number","","","","User succesfully add and delete a phone number [MOBILE2-129 MOBILE2-1172 MOBILE2-2353] | PROD_NGT",""
"passed","Fri May 24 18:41:03 UTC 2024","Fri May 24 18:41:28 UTC 2024","25404","","Home","","","","User can successfully redirected to the Info & Promo webview page when click “See all” CTA and click a banner [MOBILE2-349 MOBILE2-350] | PROD_NGT",""
"broken","Fri May 24 19:08:06 UTC 2024","Fri May 24 19:08:12 UTC 2024","6457","","Wallet - Crypto Wallet - Send Coin #2","","","","User can see list of coins that have coin balance [MOBILE2-2219] | PROD_NGT",""
"broken","Fri May 24 19:02:44 UTC 2024","Fri May 24 19:05:44 UTC 2024","180009","","Wallet - Crypto Wallet - Send Coin #2","","","","User cant send coin when have phone number but unverified [MOBILE2-2226] | PROD_NGT",""
"broken","Fri May 24 19:09:24 UTC 2024","Fri May 24 19:09:31 UTC 2024","6798","","Wallet - Crypto Wallet - Send Coin #2","","","","User unsuccessfully send coin internal/external when input wrong 2FA/Email code [MOBILE2-2280] | PROD_NGT",""
"broken","Fri May 24 19:09:44 UTC 2024","Fri May 24 19:09:51 UTC 2024","6492","","Wallet - Crypto Wallet - Send Coin #2","","","","User cant add new address to send coin internal/external without destination tag / memo id [MOBILE2-2526] | PROD_NGT",""
"passed","Fri May 24 18:40:48 UTC 2024","Fri May 24 18:41:03 UTC 2024","14303","","Home","","","","User successfully redirected to live chat web view when click live chat entrypoint on homecircle [MOBILE2-1535] | PROD_NGT",""
"broken","Fri May 24 19:08:26 UTC 2024","Fri May 24 19:08:33 UTC 2024","7037","","Wallet - Crypto Wallet - Send Coin #2","","","","User cant send coin when list of coins that have coin balance status disable [MOBILE2-2236] | PROD_NGT",""
"passed","Fri May 24 18:52:45 UTC 2024","Fri May 24 18:53:14 UTC 2024","28349","","Profile - Phone Number","","","","User unsuccesfully add a phone number if phone number has been registered [MOBILE2-1751] | PROD_NGT",""
"passed","Fri May 24 19:00:37 UTC 2024","Fri May 24 19:00:48 UTC 2024","11488","","Sign Up","","","","User can click sign up [MOBILE2-1379] | PROD_NGT",""
"broken","Fri May 24 19:09:38 UTC 2024","Fri May 24 19:09:44 UTC 2024","6485","","Wallet - Crypto Wallet - Send Coin #2","","","","User cant submit send coin internal/external when input own address [MOBILE2-2249] | PROD_NGT",""
"passed","Fri May 24 18:40:01 UTC 2024","Fri May 24 18:40:17 UTC 2024","15629","","Home","","","","User successfully redirected to staking page when click staking entrypoint on homecircle [MOBILE2-1532] | PROD_NGT",""
"broken","Fri May 24 19:08:33 UTC 2024","Fri May 24 19:08:39 UTC 2024","6432","","Wallet - Crypto Wallet - Send Coin #2","","","","User cant submit send coin internal/external when input invalid address [MOBILE2-2247] | PROD_NGT",""
"passed","Fri May 24 18:38:14 UTC 2024","Fri May 24 18:38:38 UTC 2024","23959","","Home Non-login","","","","User can skip welcome screen [MOBILE2-1381] | PROD_NGT",""
"passed","Fri May 24 18:49:34 UTC 2024","Fri May 24 18:49:52 UTC 2024","17315","","Profile - My Account","","","","User successfully redirected to live chat web view page when click live chat here link [MOBILE2-1137] | PROD_NGT",""
"passed","Fri May 24 18:45:08 UTC 2024","Fri May 24 18:46:06 UTC 2024","58032","","Profile - Change Password","","","","User cant change password if it doesnt meet all validation password [MOBILE2-1198] | PROD_NGT",""
"broken","Fri May 24 19:08:19 UTC 2024","Fri May 24 19:08:26 UTC 2024","6565","","Wallet - Crypto Wallet - Send Coin #2","","","","User can search by coin name at list of coins that have coin balance [MOBILE2-2220] | PROD_NGT",""
"broken","Fri May 24 19:09:18 UTC 2024","Fri May 24 19:09:24 UTC 2024","6375","","Wallet - Crypto Wallet - Send Coin #2","","","","User can delete address send coin internal/external from edit address book [MOBILE2-2244] | PROD_NGT",""
"passed","Fri May 24 18:39:24 UTC 2024","Fri May 24 18:40:01 UTC 2024","37455","","Home","","","","Users successfully redirected to market page when click ""See All"" [MOBILE2-332 MOBILE2-1529] | PROD_NGT",""
"broken","Fri May 24 19:05:44 UTC 2024","Fri May 24 19:07:57 UTC 2024","132890","","Wallet - Crypto Wallet - Send Coin #2","","","","User unsuccessfully send coin when input amount coin is under minimum [MOBILE2-2277] | PROD_NGT",""
"passed","Fri May 24 18:51:33 UTC 2024","Fri May 24 18:52:05 UTC 2024","31259","","Profile - Phone Number","","","","User successfully add phone number use a number with another country code [MOBILE2-128] | PROD_NGT",""
"passed","Fri May 24 18:59:35 UTC 2024","Fri May 24 18:59:57 UTC 2024","22262","","Profile - Setup Withdrawal Account","","","","User should not be able to add same e-wallet [MOBILE2-1168] | PROD_NGT",""
"broken","Fri May 24 19:08:59 UTC 2024","Fri May 24 19:09:05 UTC 2024","6468","","Wallet - Crypto Wallet - Send Coin #2","","","","User can cancel delete address withdraw internal transfer from edit address book [MOBILE2-2246] | PROD_NGT",""
"broken","Fri May 24 19:09:12 UTC 2024","Fri May 24 19:09:18 UTC 2024","6364","","Wallet - Crypto Wallet - Send Coin #2","","","","User unsuccessfully send coin internal/external when input wrong OTP/Email code [MOBILE2-2275] | PROD_NGT",""
"broken","Fri May 24 19:09:31 UTC 2024","Fri May 24 19:09:38 UTC 2024","6700","","Wallet - Crypto Wallet - Send Coin #2","","","","User cant send coin internal without input destination tag / memo id [MOBILE2-2524] | PROD_NGT",""
