"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 02 14:06:12 UTC 2024","Thu May 02 14:06:29 UTC 2024","17340","","Crypto - Market","","","","User successfully redirected to market crypto page [MOBILE2-3463] | BETA-V3",""
"passed","Thu May 02 14:46:22 UTC 2024","Thu May 02 14:47:50 UTC 2024","88146","","US Stock - Market","","","","User successfully redirected to market us stock page [MOBILE2-3622] | BETA-V3",""
"broken","Thu May 02 16:12:55 UTC 2024","Thu May 02 16:13:29 UTC 2024","34133","","Wallet - Transaction History - General","","","","User can filter the transaction history Asset US Stock with transaction type Stock Split & Reverse Split [MOBILE2-2966] | BETA-V3",""
"passed","Thu May 02 16:18:16 UTC 2024","Thu May 02 16:18:40 UTC 2024","24083","","Wallet - Transaction History - IDR","","","","User can't filter the transaction history IDR with select date more than 1 year [MOBILE2-3258] | BETA-V3",""
"passed","Thu May 02 16:05:53 UTC 2024","Thu May 02 16:06:08 UTC 2024","14815","","Wallet - Transaction History - General","","","","User can filter the transaction history Asset Crypto with transaction type Sell [MOBILE2-2950] | BETA-V3",""
"passed","Thu May 02 16:17:30 UTC 2024","Thu May 02 16:17:52 UTC 2024","21483","","Wallet - Transaction History - IDR","","","","User can filter the transaction history IDR with status in process [MOBILE2-3041] | BETA-V3",""
"passed","Thu May 02 14:23:13 UTC 2024","Thu May 02 14:25:42 UTC 2024","148861","","Crypto - Trading History","","","","User can see empty state when no transaction on filter crypto order history [MOBILE2-2734] | BETA-V3",""
"passed","Thu May 02 15:28:54 UTC 2024","Thu May 02 15:29:38 UTC 2024","44732","","Wallet - IDR Wallet - Transaction Detail","","","","User should be able to see transaction detail of Deposit with Ewallet [MOBILE2-3310] | BETA-V3",""
"passed","Thu May 02 16:02:12 UTC 2024","Thu May 02 16:02:25 UTC 2024","13132","","Wallet - Transaction History - General","","","","User can filter the transaction history Balance IDR with transaction type reward [MOBILE2-2928] | BETA-V3",""
"passed","Thu May 02 14:18:36 UTC 2024","Thu May 02 14:19:36 UTC 2024","60931","","Crypto - Trading History","","","","User can reset filter the order history crypto [MOBILE2-3186] | BETA-V3",""
