"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue May 14 16:04:39 UTC 2024","Tue May 14 16:07:39 UTC 2024","180007","","Wallet - Transaction History - General","","","","User can filter the transaction history Asset Crypto with status in process [MOBILE2-2955] | BETA-V3",""
"passed","Tue May 14 15:30:14 UTC 2024","Tue May 14 15:31:20 UTC 2024","65533","","Wallet - IDR Wallet - Withdraw","","","","User successfully withdraw IDR using E-Wallet (default toggle receive amount: active and 2FA active) [MOBILE2-2186] | BETA",""
"passed","Tue May 14 16:22:58 UTC 2024","Tue May 14 16:23:37 UTC 2024","38565","","Wallet - Transaction History - US Stock","","","","User can unselect filter the transaction history Stock [MOBILE2-3142 MOBILE2-3144] | BETA-V3",""
"passed","Tue May 14 14:03:55 UTC 2024","Tue May 14 14:04:09 UTC 2024","14451","","Crypto - Discovery","","","","User can see staking entry point [MOBILE2-3552] | BETA-V3",""
"passed","Tue May 14 15:54:31 UTC 2024","Tue May 14 15:54:50 UTC 2024","19152","","Wallet - Transaction History - General","","","","User can filter the transaction history Balance USD with transaction type Buy USD [MOBILE2-2938] | BETA-V3",""
"passed","Tue May 14 15:55:09 UTC 2024","Tue May 14 15:55:29 UTC 2024","19807","","Wallet - Transaction History - General","","","","User can filter the transaction history Balance USD with status success [MOBILE2-2942] | BETA-V3",""
"passed","Tue May 14 16:12:46 UTC 2024","Tue May 14 16:13:08 UTC 2024","21688","","Wallet - Transaction History - IDR","","","","User can filter the transaction history IDR with transaction type reward [MOBILE2-3040] | BETA-V3",""
"failed","Tue May 14 14:09:17 UTC 2024","Tue May 14 14:10:33 UTC 2024","76071","","Crypto - Trading History","","","","User can see entry point crypto order history at Pro-buy/sell form [MOBILE2-2726] | BETA-V3",""
"passed","Tue May 14 15:59:01 UTC 2024","Tue May 14 15:59:22 UTC 2024","20750","","Wallet - Transaction History - General","","","","User can filter the transaction history Asset US Stock with transaction type Buy [MOBILE2-2963] | BETA-V3",""
"broken","Tue May 14 15:44:19 UTC 2024","Tue May 14 15:45:48 UTC 2024","89051","","Wallet - Transaction History - Crypto","","","","User can filter the transaction history Crypto with transaction type buy [MOBILE2-3161] | BETA-V3",""
"passed","Tue May 14 16:11:11 UTC 2024","Tue May 14 16:11:57 UTC 2024","45581","","Wallet - Transaction History - IDR","","","","User successfully redirected to IDR transaction detail page [MOBILE2-2684] | BETA-V3",""
"broken","Tue May 14 14:16:31 UTC 2024","Tue May 14 14:16:38 UTC 2024","6360","","Crypto - Trading History","","","","User can see empty state when no pending order history crypto [MOBILE2-2735] | BETA-V3",""
"broken","Tue May 14 14:35:41 UTC 2024","Tue May 14 14:37:13 UTC 2024","91904","","US Stock - Discovery","","","","User can see Market status [MOBILE2-3559] | BETA-V3",""
"broken","Tue May 14 15:46:06 UTC 2024","Tue May 14 15:46:12 UTC 2024","6555","","Wallet - Transaction History - Crypto","","","","User can filter the transaction history Crypto with select multiple transaction type and status [MOBILE2-3108] | BETA-V3",""
"passed","Tue May 14 15:00:22 UTC 2024","Tue May 14 15:01:27 UTC 2024","65197","","Wallet - Crypto Wallet","","","","User should be able see empty state on CryptoCard page when no transaction state [MOBILE2-2577] | BETA-V3",""
"broken","Tue May 14 16:45:00 UTC 2024","Tue May 14 16:48:00 UTC 2024","180009","","Wallet - USD Wallet - Buy/Sell","","","","User successfully buy USD from entry point USD page [MOBILE2-2591] | BETA-V3",""
"broken","Tue May 14 14:15:39 UTC 2024","Tue May 14 14:15:46 UTC 2024","6914","","Crypto - Trading History","","","","User can filter the order history Crypto with select multiple transaction type and status [MOBILE2-2740] | BETA-V3",""
"broken","Tue May 14 17:01:37 UTC 2024","Tue May 14 17:01:43 UTC 2024","5684","","Wallet - USD Wallet","","","","User should be able see empty state on USD Card page when no transaction state [MOBILE2-2574] | BETA-V3",""
"passed","Tue May 14 15:55:29 UTC 2024","Tue May 14 15:55:55 UTC 2024","26891","","Wallet - Transaction History - General","","","","User can't filter the transaction history Balance USD with select date more than 1 year [MOBILE2-3251] | BETA-V3",""
"passed","Tue May 14 16:30:00 UTC 2024","Tue May 14 16:30:37 UTC 2024","36895","","Wallet - Transaction History - USD","","","","User can't filter the transaction history USD with select date more than 1 year [MOBILE2-3259] | BETA-V3",""
"passed","Tue May 14 15:57:17 UTC 2024","Tue May 14 15:57:36 UTC 2024","19293","","Wallet - Transaction History - General","","","","User can filter the transaction history Asset Crypto with transaction type Reward [MOBILE2-2953] | BETA-V3",""
"passed","Tue May 14 14:44:17 UTC 2024","Tue May 14 14:45:12 UTC 2024","54093","","Wallet - Crypto Wallet - Send Coin #1","","","","User can not send coin if user not yet add phone number but verifed [MOBILE2-2225] | BETA",""
"broken","Tue May 14 16:48:00 UTC 2024","Tue May 14 16:49:28 UTC 2024","88833","","Wallet - USD Wallet - Buy/Sell","","","","User successfully sell USD from entry point wallet [MOBILE2-2619] | BETA-V3",""
"passed","Tue May 14 14:02:28 UTC 2024","Tue May 14 14:03:00 UTC 2024","32836","","Crypto - Discovery","","","","User hasn't sign in click entry point staking [MOBILE2-3620] | BETA-V3",""
"broken","Tue May 14 15:02:34 UTC 2024","Tue May 14 15:05:34 UTC 2024","180012","","Wallet - Crypto Wallet","","","","User should be able to see the Buy coins transaction history [MOBILE2-2555] | BETA-V3",""
"passed","Tue May 14 14:39:56 UTC 2024","Tue May 14 14:40:32 UTC 2024","35774","","US Stock - Market","","","","User can adding asset us stock to watchlist [MOBILE2-3626] | BETA-V3",""
"passed","Tue May 14 16:26:21 UTC 2024","Tue May 14 16:27:23 UTC 2024","62033","","Wallet - Transaction History - USD","","","","User successfully redirected to USD wallet transaction history [MOBILE2-3072] | BETA-V3",""
"passed","Tue May 14 14:47:48 UTC 2024","Tue May 14 14:48:40 UTC 2024","51369","","Wallet - Crypto Wallet - Send Coin #1","","","","User successfully send coin internal (2FA active) [MOBILE2-2267] | BETA-V3",""
"failed","Tue May 14 14:48:40 UTC 2024","Tue May 14 14:49:57 UTC 2024","77647","","Wallet - Crypto Wallet - Send Coin #1","","","","User can send coin internal/external with receive full amount [MOBILE2-2288] | BETA-V3",""
"passed","Tue May 14 17:10:47 UTC 2024","Tue May 14 17:11:28 UTC 2024","40616","","Watchlist","","","","User can see watchlist asset crypto page [MOBILE2-3613] | BETA-V3",""
"broken","Tue May 14 15:46:12 UTC 2024","Tue May 14 15:46:19 UTC 2024","6482","","Wallet - Transaction History - Crypto","","","","User can see total filter notification in the icon filter and reset filter transaction history Crypto [MOBILE2-3118 MOBILE2-3120] | BETA-V3",""
"passed","Tue May 14 15:47:44 UTC 2024","Tue May 14 15:48:36 UTC 2024","52437","","Wallet - Transaction History - General","","","","User can see empty state when no transaction history balance in last 1 year [MOBILE2-3221] | BETA-V3",""
"broken","Tue May 14 16:24:56 UTC 2024","Tue May 14 16:25:38 UTC 2024","41700","","Wallet - Transaction History - US Stock","","","","User can filter the transaction history  Stock with status failed [MOBILE2-3137] | BETA-V3",""
"broken","Tue May 14 14:16:38 UTC 2024","Tue May 14 14:16:45 UTC 2024","6893","","Crypto - Trading History","","","","User can see empty state when no transaction on filter crypto order history [MOBILE2-2734] | BETA-V3",""
"passed","Tue May 14 16:21:14 UTC 2024","Tue May 14 16:21:50 UTC 2024","35380","","Wallet - Transaction History - US Stock","","","","User can't filter the transaction history Stock with select date more than 1 year [MOBILE2-3261] | BETA-V3",""
"passed","Tue May 14 16:01:16 UTC 2024","Tue May 14 16:01:44 UTC 2024","28685","","Wallet - Transaction History - General","","","","User can't filter the transaction history Asset Pocket with select date more than 1 year [MOBILE2-3254] | BETA-V3",""
"passed","Tue May 14 14:39:35 UTC 2024","Tue May 14 14:39:56 UTC 2024","20666","","US Stock - Market","","","","User cant search asset us stock when the coin isnt in the list [MOBILE2-3623] | BETA-V3",""
"broken","Tue May 14 15:07:26 UTC 2024","Tue May 14 15:07:33 UTC 2024","6404","","Wallet - Crypto Wallet","","","","User should be able to see the Reward transaction history [MOBILE2-2562] | BETA-V3",""
"passed","Tue May 14 15:09:51 UTC 2024","Tue May 14 15:11:13 UTC 2024","82841","","Wallet - IDR Wallet - Deposit","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Transfer Bank [MOBILE2-1766] | BETA-V3",""
"failed","Tue May 14 14:54:47 UTC 2024","Tue May 14 14:55:45 UTC 2024","57847","","Wallet - Crypto - Transaction Detail","","","","User should be able to see transaction detail of Sell Crypto status Success [MOBILE2-3324] | BETA-V3",""
"broken","Tue May 14 16:41:17 UTC 2024","Tue May 14 16:42:03 UTC 2024","45985","","Wallet - US Stock Wallet","","","","User should be able to see the Sell coins transaction history [MOBILE2-2581] | BETA-V3",""
"passed","Tue May 14 15:18:34 UTC 2024","Tue May 14 15:19:18 UTC 2024","43891","","Wallet - IDR Wallet - Transaction Detail","","","","User should be able to see transaction detail of Deposit  with Bank TF [MOBILE2-3308] | BETA-V3",""
"passed","Tue May 14 17:07:40 UTC 2024","Tue May 14 17:08:25 UTC 2024","44987","","Wallet - USD Wallet - Yield","","","","User shouldnt be able activate USD Yield when uncheck T&C [MOBILE2-3350] | BETA-V3",""
"passed","Tue May 14 16:40:19 UTC 2024","Tue May 14 16:40:44 UTC 2024","24986","","Wallet - US Stock Wallet","","","","User should be able to see the other us stock transaction related on transaction history [MOBILE2-2583] | BETA-V3",""
"passed","Tue May 14 14:03:00 UTC 2024","Tue May 14 14:03:55 UTC 2024","54330","","Crypto - Discovery","","","","User successfully redirected to discover crypto page [MOBILE2-3615] | BETA-V3",""
"passed","Tue May 14 15:53:09 UTC 2024","Tue May 14 15:53:33 UTC 2024","23519","","Wallet - Transaction History - General","","","","User can filter the transaction history Balance IDR with status failed [MOBILE2-2932] | BETA-V3",""
"passed","Tue May 14 16:17:23 UTC 2024","Tue May 14 16:18:22 UTC 2024","59468","","Wallet - Transaction History - US Stock","","","","User successfully redirected to Stock wallet transaction history [MOBILE2-3127] | BETA-V3",""
"passed","Tue May 14 16:00:51 UTC 2024","Tue May 14 16:01:16 UTC 2024","24728","","Wallet - Transaction History - General","","","","User can filter the transaction history Asset US Stock with select multiple transaction type and status [MOBILE2-2977] | BETA-V3",""
"passed","Tue May 14 14:52:55 UTC 2024","Tue May 14 14:53:59 UTC 2024","63598","","Wallet - Crypto - Transaction Detail","","","","User should be able to see transaction detail of Buy Crypto status Success [MOBILE2-3320] | BETA-V3",""
"broken","Tue May 14 15:07:03 UTC 2024","Tue May 14 15:07:05 UTC 2024","1348","","Wallet - Crypto Wallet","","","","User successfully redirected to transaction history page when click see all [MOBILE2-2563] | BETA-V3",""
"broken","Tue May 14 16:49:31 UTC 2024","Tue May 14 16:49:38 UTC 2024","6291","","Wallet - USD Wallet - Buy/Sell","","","","User unsuccessfully buy when input amount above available balance [MOBILE2-2618] | BETA-V3",""
"broken","Tue May 14 14:16:19 UTC 2024","Tue May 14 14:16:25 UTC 2024","6417","","Crypto - Trading History","","","","User can reset filter the pending order history crypto [MOBILE2-3190] | BETA-V3",""
"passed","Tue May 14 16:50:30 UTC 2024","Tue May 14 16:52:37 UTC 2024","126503","","Wallet - USD - Transaction Detail","","","","User should be able to see transaction detail of Buy USD [MOBILE2-3315] | BETA-V3",""
"passed","Tue May 14 15:25:03 UTC 2024","Tue May 14 15:25:20 UTC 2024","16911","","Wallet - IDR Wallet","","","","User should be able see last 10 transaction history on IDR Card page [MOBILE2-2557] | BETA-V3",""
"passed","Tue May 14 15:17:27 UTC 2024","Tue May 14 15:18:34 UTC 2024","66948","","Wallet - IDR Wallet - Transaction Detail","","","","User should be able to see transaction detail of Giveaway [MOBILE2-3304] | BETA-V3",""
"passed","Tue May 14 16:11:57 UTC 2024","Tue May 14 16:12:22 UTC 2024","25054","","Wallet - Transaction History - IDR","","","","User can filter the transaction history IDR with transaction type deposit [MOBILE2-3038] | BETA-V3",""
"broken","Tue May 14 14:04:09 UTC 2024","Tue May 14 14:04:44 UTC 2024","34546","","Crypto - Discovery","","","","User can see pocket entry point [MOBILE2-3617] | BETA-V3",""
"broken","Tue May 14 14:16:12 UTC 2024","Tue May 14 14:16:19 UTC 2024","7065","","Crypto - Trading History","","","","User can reset filter the order history crypto [MOBILE2-3186] | BETA-V3",""
"broken","Tue May 14 15:31:20 UTC 2024","Tue May 14 15:32:39 UTC 2024","78624","","Wallet - IDR Wallet - Withdraw","","","","User successfully withdraw IDR using Internal Transfer (default toggle receive amount: active and 2FA active) [MOBILE2-2188] | BETA",""
"passed","Tue May 14 16:16:01 UTC 2024","Tue May 14 16:16:37 UTC 2024","36222","","Wallet - Transaction History - IDR","","","","User can unselect filter the transaction history IDR [MOBILE2-3051] | BETA-V3",""
"broken","Tue May 14 15:46:38 UTC 2024","Tue May 14 15:46:45 UTC 2024","6847","","Wallet - Transaction History - Crypto","","","","User can filter the transaction history Crypto with transaction type reward [MOBILE2-3121] | BETA-V3",""
"passed","Tue May 14 15:13:09 UTC 2024","Tue May 14 15:14:43 UTC 2024","94079","","Wallet - IDR Wallet - Deposit","","","","(Non-VIP MANDIRI) User successfully submit deposit ≥ 100mio with Transfer Bank [MOBILE2-1772] | BETA-V3",""
"passed","Tue May 14 14:20:15 UTC 2024","Tue May 14 14:20:30 UTC 2024","15192","","Login","","","","User can not sign in with email and password when registered by Google [MOBILE2-289] | BETA",""
"failed","Tue May 14 17:02:28 UTC 2024","Tue May 14 17:03:47 UTC 2024","79137","","Wallet - USD Wallet - Yield","","","","User should be able to see total yield earned on USD Card page [MOBILE2-3348] | BETA-V3",""
"broken","Tue May 14 15:19:18 UTC 2024","Tue May 14 15:20:11 UTC 2024","53488","","Wallet - IDR Wallet - Transaction Detail","","","","User should be able to see transaction detail of Deposit with Ewallet [MOBILE2-3310] | BETA-V3",""
"broken","Tue May 14 15:07:05 UTC 2024","Tue May 14 15:07:06 UTC 2024","1269","","Wallet - Crypto Wallet","","","","User successfully redirected to Send page when click Send [MOBILE2-2575] | BETA-V3",""
"passed","Tue May 14 15:55:55 UTC 2024","Tue May 14 15:56:18 UTC 2024","22720","","Wallet - Transaction History - General","","","","User can filter the transaction history Balance USD with select multiple transaction type and status [MOBILE2-2947] | BETA-V3",""
"passed","Tue May 14 14:31:40 UTC 2024","Tue May 14 14:32:41 UTC 2024","61506","","US Stock - Discovery","","","","User successfully redirected to discover stocks page [MOBILE2-3632] | BETA-V3",""
"broken","Tue May 14 15:46:25 UTC 2024","Tue May 14 15:46:32 UTC 2024","6439","","Wallet - Transaction History - Crypto","","","","User successfully redirected to Crypto transaction detail page [MOBILE2-3105] | BETA-V3",""
"failed","Tue May 14 16:43:54 UTC 2024","Tue May 14 16:45:00 UTC 2024","65319","","Wallet - USD Wallet - Buy/Sell","","","","User successfully buy USD from entry point wallet [MOBILE2-2590] | BETA-V3",""
"broken","Tue May 14 15:46:52 UTC 2024","Tue May 14 15:46:59 UTC 2024","6595","","Wallet - Transaction History - Crypto","","","","User can filter the transaction history Crypto with status in process [MOBILE2-3123] | BETA-V3",""
"passed","Tue May 14 16:01:44 UTC 2024","Tue May 14 16:02:12 UTC 2024","28038","","Wallet - Transaction History - General","","","","User can't filter the transaction history Pending Order Crypto with select date more than 1 year [MOBILE2-3255] | BETA-V3",""
"passed","Tue May 14 15:26:04 UTC 2024","Tue May 14 15:26:47 UTC 2024","43244","","Wallet - IDR Wallet","","","","User should be able see empty state on IDR Card page when no transaction state [MOBILE2-2567] | BETA-V3",""
