"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Jul 02 19:32:55 UTC 2024","Tue Jul 02 19:34:32 UTC 2024","97654","","Profile - Phone Number","","","","User unsuccesfully add a phone number if phone number has been registered [MOBILE2-1751] | PROD_NGT",""
"broken","Tue Jul 02 19:07:09 UTC 2024","Tue Jul 02 19:07:48 UTC 2024","38934","","Home Non-login","","","","User can skip welcome screen [MOBILE2-1381] | PROD_NGT",""
"broken","Tue Jul 02 19:55:23 UTC 2024","Tue Jul 02 19:56:38 UTC 2024","75653","","Wallet - Crypto Wallet - Send Coin #2","","","","User cant search by coin name, when the coin is not in the list of coins that have coin balance [MOBILE2-2221] | PROD_NGT",""
"broken","Tue Jul 02 20:05:01 UTC 2024","Tue Jul 02 20:06:19 UTC 2024","78659","","Wallet - Crypto Wallet - Send Coin #2","","","","User can save address when submit send coin internal/external [MOBILE2-2239] | PROD_NGT",""
"broken","Tue Jul 02 19:51:59 UTC 2024","Tue Jul 02 19:53:41 UTC 2024","101918","","Wallet - Crypto Wallet - Send Coin #2","","","","User unsuccessfully send coin when input amount coin above the available coin balance [MOBILE2-2282] | PROD_NGT",""
"broken","Tue Jul 02 19:41:08 UTC 2024","Tue Jul 02 19:42:07 UTC 2024","58637","","Profile - Setup Withdrawal Account","","","","User should not be able to add same bank and account number [MOBILE2-1157] | PROD_NGT",""
"broken","Tue Jul 02 20:07:40 UTC 2024","Tue Jul 02 20:08:58 UTC 2024","78454","","Wallet - Crypto Wallet - Send Coin #2","","","","User can add new address to send coin internal/external [MOBILE2-2242] | PROD_NGT",""
"broken","Tue Jul 02 19:13:00 UTC 2024","Tue Jul 02 19:14:19 UTC 2024","78684","","Home","","","","User successfully redirected to live chat web view when click live chat entrypoint on homecircle [MOBILE2-1535] | PROD_NGT",""
"broken","Tue Jul 02 19:11:23 UTC 2024","Tue Jul 02 19:13:00 UTC 2024","97086","","Home","","","","User successfully redirected to referral page when click referral entrypoint on homecircle [MOBILE2-1534] | PROD_NGT",""
"passed","Tue Jul 02 19:44:58 UTC 2024","Tue Jul 02 19:45:14 UTC 2024","16326","","Sign Up","","","","User can click sign up [MOBILE2-1379] | PROD_NGT",""
"broken","Tue Jul 02 19:08:31 UTC 2024","Tue Jul 02 19:09:26 UTC 2024","55245","","Home","","","","Users successfully redirected to market page when click ""See All"" [MOBILE2-332 MOBILE2-1529] | PROD_NGT",""
"passed","Tue Jul 02 19:18:11 UTC 2024","Tue Jul 02 19:18:30 UTC 2024","18718","","Login","","","","User can not sign in with email and password when registered by Google [MOBILE2-289] | PROD_NGT",""
"passed","Tue Jul 02 19:45:40 UTC 2024","Tue Jul 02 19:47:06 UTC 2024","86178","","Sign Up","","","","User can not sign up if it doesnt meet all validation password [MOBILE2-15] | PROD_NGT",""
"broken","Tue Jul 02 19:27:29 UTC 2024","Tue Jul 02 19:28:39 UTC 2024","70332","","Profile - My Account","","","","User successfully redirected to live chat web view page when click live chat here link [MOBILE2-1137] | PROD_NGT",""
"broken","Tue Jul 02 20:21:46 UTC 2024","Tue Jul 02 20:22:57 UTC 2024","71002","","Wallet Home","","","","Unverified user can not see asset summary section [MOBILE2-2630] | PROD_NGT",""
