"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 01 21:12:07 UTC 2024","Wed May 01 21:12:25 UTC 2024","18176","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Virtual Account [MOBILE2-1767] | PROD_ISS",""
"passed","Wed May 01 21:19:18 UTC 2024","Wed May 01 21:20:06 UTC 2024","48461","","Wallet Home","","","","User should be able to see open order balance [MOBILE2-1583] | PROD_ISS",""
"passed","Wed May 01 21:20:19 UTC 2024","Wed May 01 21:20:29 UTC 2024","9558","","Wallet Home","","","","User successfully redirected to idr transaction history page when click history icon [MOBILE2-1585] | PROD_ISS",""
"passed","Wed May 01 21:20:06 UTC 2024","Wed May 01 21:20:12 UTC 2024","5462","","Wallet Home","","","","User successfully redirected to transfer from page when click deposit idr [MOBILE2-1087] | PROD_ISS",""
"passed","Wed May 01 21:19:10 UTC 2024","Wed May 01 21:19:18 UTC 2024","8203","","Wallet Home","","","","User successfully redirected to total IDR balance when click balance [MOBILE2-1075 MOBILE2-1080 MOBILE2-1579 MOBILE2-2337] | PROD_ISS",""
"broken","Wed May 01 21:16:23 UTC 2024","Wed May 01 21:17:05 UTC 2024","41487","","Wallet - Staking","","","","User shoud be able see total stake at coin detail page [MOBILE2-1509 MOBILE2-1497 MOBILE2-1504 MOBILE2-1505] | PROD_ISS",""
"passed","Wed May 01 21:04:13 UTC 2024","Wed May 01 21:04:40 UTC 2024","27134","","Deeplink Reset Password","","","","User access deeplink reset password | PROD_ISS",""
"passed","Wed May 01 21:18:24 UTC 2024","Wed May 01 21:19:10 UTC 2024","45681","","Wallet Home","","","","User successfully redirected to transaction history page when click history icon [MOBILE2-649] | PROD_ISS",""
"passed","Wed May 01 21:12:25 UTC 2024","Wed May 01 21:12:45 UTC 2024","19733","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (OVO) and see the status deposit via e-wallet is waiting for payment [MOBILE2-227] | PROD_ISS",""
"passed","Wed May 01 21:17:05 UTC 2024","Wed May 01 21:17:25 UTC 2024","19915","","Wallet - Staking","","","","User should be able to see the rewards distribution when have a staked coin and past the reward payout period [MOBILE2-1510] | PROD_ISS",""
"passed","Wed May 01 21:20:12 UTC 2024","Wed May 01 21:20:19 UTC 2024","7051","","Wallet Home","","","","User successfully redirected to withdraw page when click withdraw idr [MOBILE2-1088] | PROD_ISS",""
"passed","Wed May 01 21:11:12 UTC 2024","Wed May 01 21:12:07 UTC 2024","54500","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Transfer Bank [MOBILE2-1766] | PROD_ISS",""
"passed","Wed May 01 21:09:44 UTC 2024","Wed May 01 21:10:02 UTC 2024","18692","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Virtual Account [MOBILE2-1765] | PROD_ISS",""
"broken","Wed May 01 21:14:50 UTC 2024","Wed May 01 21:15:52 UTC 2024","62001","","Wallet - Staking","","","","User should be able to see total stake [MOBILE2-1474 MOBILE2-2417 MOBILE2-2418 MOBILE2-1484 MOBILE2-2419 MOBILE2-2420] | PROD_ISS",""
"broken","Wed May 01 21:15:52 UTC 2024","Wed May 01 21:16:23 UTC 2024","31500","","Wallet - Staking","","","","User successfully redirected to coin stake form when click stake button on coin [MOBILE2-1481 MOBILE2-1486 MOBILE2-1495] | PROD_ISS",""
"passed","Wed May 01 21:13:07 UTC 2024","Wed May 01 21:13:27 UTC 2024","20765","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (LINKAJA) [MOBILE2-231] | PROD_ISS",""
"passed","Wed May 01 21:08:05 UTC 2024","Wed May 01 21:09:44 UTC 2024","98878","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Transfer Bank and see the status deposit via Bank Transfer is waiting for payment [MOBILE2-1705 MOBILE2-175] | PROD_ISS",""
"passed","Wed May 01 21:05:47 UTC 2024","Wed May 01 21:06:55 UTC 2024","67773","","Market - Price Alert","","","","User successfully set price alert [MOBILE2-2633] | PROD_ISS",""
"passed","Wed May 01 21:12:45 UTC 2024","Wed May 01 21:13:07 UTC 2024","21839","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (DANA) [MOBILE2-228 MOBILE2-183] | PROD_ISS",""
"passed","Wed May 01 21:10:02 UTC 2024","Wed May 01 21:11:12 UTC 2024","70068","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit Rp10.000 to 49,999mio with BSS VA [MOBILE2-1707] | PROD_ISS",""
"passed","Wed May 01 21:13:27 UTC 2024","Wed May 01 21:13:48 UTC 2024","20855","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (SHOPEEPAY) [MOBILE2-232] | PROD_ISS",""
