"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 08 21:07:35 UTC 2024","Wed May 08 21:09:11 UTC 2024","96171","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Transfer Bank and see the status deposit via Bank Transfer is waiting for payment [MOBILE2-1705 MOBILE2-175] | PROD_ISS",""
"passed","Wed May 08 21:13:09 UTC 2024","Wed May 08 21:14:10 UTC 2024","60514","","Wallet - Staking","","","","User should be able to see total stake [MOBILE2-1474 MOBILE2-2417 MOBILE2-2418 MOBILE2-1484 MOBILE2-2419 MOBILE2-2420] | PROD_ISS",""
"broken","Wed May 08 21:11:25 UTC 2024","Wed May 08 21:11:48 UTC 2024","22683","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (LINKAJA) [MOBILE2-231] | PROD_ISS",""
"broken","Wed May 08 21:09:28 UTC 2024","Wed May 08 21:09:55 UTC 2024","26892","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit Rp10.000 to 49,999mio with BSS VA [MOBILE2-1707] | PROD_ISS",""
"broken","Wed May 08 21:10:40 UTC 2024","Wed May 08 21:11:03 UTC 2024","22835","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (OVO) and see the status deposit via e-wallet is waiting for payment [MOBILE2-227] | PROD_ISS",""
"broken","Wed May 08 21:18:04 UTC 2024","Wed May 08 21:18:26 UTC 2024","22284","","Wallet Home","","","","User successfully redirected to withdraw page when click withdraw idr [MOBILE2-1088] | PROD_ISS",""
"broken","Wed May 08 21:11:48 UTC 2024","Wed May 08 21:12:11 UTC 2024","23213","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (SHOPEEPAY) [MOBILE2-232] | PROD_ISS",""
"passed","Wed May 08 21:09:11 UTC 2024","Wed May 08 21:09:28 UTC 2024","17174","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Virtual Account [MOBILE2-1765] | PROD_ISS",""
"broken","Wed May 08 21:10:17 UTC 2024","Wed May 08 21:10:40 UTC 2024","22375","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Virtual Account [MOBILE2-1767] | PROD_ISS",""
"broken","Wed May 08 21:05:42 UTC 2024","Wed May 08 21:06:20 UTC 2024","37771","","Market - Price Alert","","","","User successfully set price alert [MOBILE2-2633] | PROD_ISS",""
"broken","Wed May 08 21:11:03 UTC 2024","Wed May 08 21:11:25 UTC 2024","22502","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (DANA) [MOBILE2-228 MOBILE2-183] | PROD_ISS",""
"broken","Wed May 08 21:18:26 UTC 2024","Wed May 08 21:18:48 UTC 2024","22322","","Wallet Home","","","","User successfully redirected to idr transaction history page when click history icon [MOBILE2-1585] | PROD_ISS",""
"broken","Wed May 08 21:17:16 UTC 2024","Wed May 08 21:17:41 UTC 2024","25663","","Wallet Home","","","","User should be able to see open order balance [MOBILE2-1583] | PROD_ISS",""
"broken","Wed May 08 21:09:55 UTC 2024","Wed May 08 21:10:17 UTC 2024","22535","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Transfer Bank [MOBILE2-1766] | PROD_ISS",""
"passed","Wed May 08 21:15:07 UTC 2024","Wed May 08 21:15:27 UTC 2024","19661","","Wallet - Staking","","","","User should be able to see the rewards distribution when have a staked coin and past the reward payout period [MOBILE2-1510] | PROD_ISS",""
"broken","Wed May 08 21:17:41 UTC 2024","Wed May 08 21:18:04 UTC 2024","22352","","Wallet Home","","","","User successfully redirected to transfer from page when click deposit idr [MOBILE2-1087] | PROD_ISS",""
"passed","Wed May 08 21:17:08 UTC 2024","Wed May 08 21:17:16 UTC 2024","7857","","Wallet Home","","","","User successfully redirected to total IDR balance when click balance [MOBILE2-1075 MOBILE2-1080 MOBILE2-1579 MOBILE2-2337] | PROD_ISS",""
"passed","Wed May 08 21:14:10 UTC 2024","Wed May 08 21:14:39 UTC 2024","28649","","Wallet - Staking","","","","User successfully redirected to coin stake form when click stake button on coin [MOBILE2-1481 MOBILE2-1486 MOBILE2-1495] | PROD_ISS",""
"passed","Wed May 08 21:14:39 UTC 2024","Wed May 08 21:15:07 UTC 2024","28806","","Wallet - Staking","","","","User shoud be able see total stake at coin detail page [MOBILE2-1509 MOBILE2-1497 MOBILE2-1504 MOBILE2-1505] | PROD_ISS",""
"passed","Wed May 08 21:04:15 UTC 2024","Wed May 08 21:04:43 UTC 2024","27994","","Deeplink Reset Password","","","","User access deeplink reset password | PROD_ISS",""
"passed","Wed May 08 21:16:22 UTC 2024","Wed May 08 21:17:08 UTC 2024","45652","","Wallet Home","","","","User successfully redirected to transaction history page when click history icon [MOBILE2-649] | PROD_ISS",""
