"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Jun 03 19:25:47 UTC 2024","Mon Jun 03 19:25:54 UTC 2024","6591","","Wallet - Crypto Wallet - Send Coin #2","","","","User can cancel delete address withdraw internal transfer from edit address book [MOBILE2-2246] | PROD_NGT",""
"passed","Mon Jun 03 19:00:08 UTC 2024","Mon Jun 03 19:01:06 UTC 2024","58203","","Profile - Change Password","","","","User cant change password if it doesnt meet all validation password [MOBILE2-1198] | PROD_NGT",""
"passed","Mon Jun 03 18:55:52 UTC 2024","Mon Jun 03 18:56:06 UTC 2024","14011","","Home","","","","User successfully redirected to live chat web view when click live chat entrypoint on homecircle [MOBILE2-1535] | PROD_NGT",""
"broken","Mon Jun 03 19:25:08 UTC 2024","Mon Jun 03 19:25:15 UTC 2024","6689","","Wallet - Crypto Wallet - Send Coin #2","","","","User can search by coin name at list of coins that have coin balance [MOBILE2-2220] | PROD_NGT",""
"passed","Mon Jun 03 18:55:20 UTC 2024","Mon Jun 03 18:55:37 UTC 2024","17299","","Home","","","","User successfully redirected to rekuiz page when click rekuiz entrypoint on homecircle [MOBILE2-1533] | PROD_NGT",""
"passed","Mon Jun 03 19:09:12 UTC 2024","Mon Jun 03 19:10:08 UTC 2024","55959","","Profile - PIN","","","","User can setup PIN for security at reku account [MOBILE2-1211] | PROD_NGT",""
"passed","Mon Jun 03 19:01:26 UTC 2024","Mon Jun 03 19:01:48 UTC 2024","22670","","Profile - Change Password","","","","User successfully change and create new password (using 2FA) [MOBILE2-2357] | PROD_NGT",""
"passed","Mon Jun 03 18:55:04 UTC 2024","Mon Jun 03 18:55:20 UTC 2024","15811","","Home","","","","User successfully redirected to staking page when click staking entrypoint on homecircle [MOBILE2-1532] | PROD_NGT",""
"passed","Mon Jun 03 19:16:51 UTC 2024","Mon Jun 03 19:17:26 UTC 2024","34846","","Sign Up","","","","User can not sign up if it doesnt meet all validation password [MOBILE2-15] | PROD_NGT",""
"broken","Mon Jun 03 19:26:27 UTC 2024","Mon Jun 03 19:26:34 UTC 2024","6773","","Wallet - Crypto Wallet - Send Coin #2","","","","User cant submit send coin internal/external when input own address [MOBILE2-2249] | PROD_NGT",""
"broken","Mon Jun 03 19:25:41 UTC 2024","Mon Jun 03 19:25:47 UTC 2024","6557","","Wallet - Crypto Wallet - Send Coin #2","","","","User can save address when submit send coin internal/external [MOBILE2-2239] | PROD_NGT",""
"passed","Mon Jun 03 19:01:06 UTC 2024","Mon Jun 03 19:01:26 UTC 2024","19680","","Profile - Change Password","","","","User cant change password if old password wrong [MOBILE2-1207] | PROD_NGT",""
"passed","Mon Jun 03 19:05:44 UTC 2024","Mon Jun 03 19:06:43 UTC 2024","58484","","Profile - Phone Number","","","","User succesfully add and delete a phone number [MOBILE2-129 MOBILE2-1172 MOBILE2-2353] | PROD_NGT",""
"passed","Mon Jun 03 18:57:17 UTC 2024","Mon Jun 03 18:57:34 UTC 2024","16683","","Forgot Password","","","","User successfully submit forget/reset password [MOBILE2-310] | PROD_NGT",""
"broken","Mon Jun 03 19:25:21 UTC 2024","Mon Jun 03 19:25:28 UTC 2024","6511","","Wallet - Crypto Wallet - Send Coin #2","","","","User cant submit send coin internal/external when input invalid address [MOBILE2-2247] | PROD_NGT",""
"broken","Mon Jun 03 19:26:40 UTC 2024","Mon Jun 03 19:26:47 UTC 2024","6449","","Wallet - Crypto Wallet - Send Coin #2","","","","User can add new address to send coin internal/external with destination tag / memo id [MOBILE2-2525] | PROD_NGT",""
"passed","Mon Jun 03 19:28:15 UTC 2024","Mon Jun 03 19:28:36 UTC 2024","20770","","Wallet Home","","","","User unsuccessfully access wallet page before login and can not see asset summary section [MOBILE2-2533 MOBILE2-2831] | PROD_NGT",""
"passed","Mon Jun 03 19:07:14 UTC 2024","Mon Jun 03 19:07:56 UTC 2024","41671","","Profile - Phone Number","","","","User successfully add phone number using old phone number [MOBILE2-130] | PROD_NGT",""
"passed","Mon Jun 03 18:58:34 UTC 2024","Mon Jun 03 18:58:51 UTC 2024","16761","","Login","","","","User successfully sign in using email and password (non-2FA) [MOBILE2-1380 MOBILE2-279] | PROD_NGT",""
"passed","Mon Jun 03 19:15:18 UTC 2024","Mon Jun 03 19:15:40 UTC 2024","22015","","Profile - Setup Withdrawal Account","","","","User should not be able to add same e-wallet [MOBILE2-1168] | PROD_NGT",""
"broken","Mon Jun 03 19:25:28 UTC 2024","Mon Jun 03 19:25:34 UTC 2024","6496","","Wallet - Crypto Wallet - Send Coin #2","","","","User unsuccessfully send coin internal/external with saving an address previously saved address [MOBILE2-2253] | PROD_NGT",""
"passed","Mon Jun 03 19:10:47 UTC 2024","Mon Jun 03 19:11:39 UTC 2024","51918","","Profile","","","","User successfully logout from application when click log out button [MOBILE2-1127 MOBILE2-1281] | PROD_NGT",""
"broken","Mon Jun 03 19:26:01 UTC 2024","Mon Jun 03 19:26:07 UTC 2024","6495","","Wallet - Crypto Wallet - Send Coin #2","","","","User unsuccessfully send coin internal/external when input wrong OTP/Email code [MOBILE2-2275] | PROD_NGT",""
"passed","Mon Jun 03 18:54:27 UTC 2024","Mon Jun 03 18:55:04 UTC 2024","37299","","Home","","","","Users successfully redirected to market page when click ""See All"" [MOBILE2-332 MOBILE2-1529] | PROD_NGT",""
"passed","Mon Jun 03 18:53:14 UTC 2024","Mon Jun 03 18:53:39 UTC 2024","24655","","Home Non-login","","","","User can skip welcome screen [MOBILE2-1381] | PROD_NGT",""
"passed","Mon Jun 03 18:58:51 UTC 2024","Mon Jun 03 18:59:06 UTC 2024","15379","","Login","","","","User successfully redirected to sign up page when click Sign Up [MOBILE2-297] | PROD_NGT",""
"broken","Mon Jun 03 19:25:04 UTC 2024","Mon Jun 03 19:25:06 UTC 2024","1243","","Wallet - Crypto Wallet - Send Coin #2","","","","User can see list of coins that have coin balance [MOBILE2-2219] | PROD_NGT",""
"passed","Mon Jun 03 19:02:28 UTC 2024","Mon Jun 03 19:03:17 UTC 2024","48707","","Profile - Google Authenticator","","","","User successfully deactivated and activated google authenticator [MOBILE2-1186 MOBILE2-1187] | PROD_NGT",""
"broken","Mon Jun 03 19:13:03 UTC 2024","Mon Jun 03 19:14:14 UTC 2024","70224","","Profile - Setup Withdrawal Account","","","","User successfully save and delete account number [MOBILE2-1153 MOBILE2-1180] | PROD_NGT",""
"broken","Mon Jun 03 19:25:34 UTC 2024","Mon Jun 03 19:25:41 UTC 2024","6722","","Wallet - Crypto Wallet - Send Coin #2","","","","Label address auto detected when input address manual without checklist save address [MOBILE2-2252] | PROD_NGT",""
"broken","Mon Jun 03 19:25:54 UTC 2024","Mon Jun 03 19:26:01 UTC 2024","6664","","Wallet - Crypto Wallet - Send Coin #2","","","","User can add new address to send coin internal/external [MOBILE2-2242] | PROD_NGT",""
"passed","Mon Jun 03 19:12:25 UTC 2024","Mon Jun 03 19:13:03 UTC 2024","38724","","Profile - Setup Withdrawal Account","","","","User cant set wd account when havent add phone number and unverified [MOBILE2-2115] | PROD_NGT",""
"passed","Mon Jun 03 19:07:56 UTC 2024","Mon Jun 03 19:08:23 UTC 2024","27773","","Profile - Phone Number","","","","User unsuccesfully add a phone number if phone number has been registered [MOBILE2-1751] | PROD_NGT",""
"broken","Mon Jun 03 19:14:14 UTC 2024","Mon Jun 03 19:14:55 UTC 2024","40915","","Profile - Setup Withdrawal Account","","","","User should not be able to add same bank and account number [MOBILE2-1157] | PROD_NGT",""
"broken","Mon Jun 03 19:26:14 UTC 2024","Mon Jun 03 19:26:20 UTC 2024","6605","","Wallet - Crypto Wallet - Send Coin #2","","","","User unsuccessfully send coin internal/external when input wrong 2FA/Email code [MOBILE2-2280] | PROD_NGT",""
"broken","Mon Jun 03 19:25:03 UTC 2024","Mon Jun 03 19:25:04 UTC 2024","1403","","Wallet - Crypto Wallet - Send Coin #2","","","","User unsuccessfully send coin when input amount coin above the available coin balance [MOBILE2-2282] | PROD_NGT",""
"passed","Mon Jun 03 19:16:32 UTC 2024","Mon Jun 03 19:16:51 UTC 2024","19168","","Sign Up","","","","User can not sign up if email invalid [MOBILE2-16] | PROD_NGT",""
"passed","Mon Jun 03 19:16:20 UTC 2024","Mon Jun 03 19:16:32 UTC 2024","11612","","Sign Up","","","","User can click sign up [MOBILE2-1379] | PROD_NGT",""
"broken","Mon Jun 03 19:26:34 UTC 2024","Mon Jun 03 19:26:40 UTC 2024","6740","","Wallet - Crypto Wallet - Send Coin #2","","","","User cant add new address to send coin internal/external without destination tag / memo id [MOBILE2-2526] | PROD_NGT",""
"passed","Mon Jun 03 19:04:43 UTC 2024","Mon Jun 03 19:05:02 UTC 2024","19076","","Profile - My Account","","","","User successfully redirected to live chat web view page when click live chat here link [MOBILE2-1137] | PROD_NGT",""
"passed","Mon Jun 03 18:55:37 UTC 2024","Mon Jun 03 18:55:52 UTC 2024","14641","","Home","","","","User successfully redirected to referral page when click referral entrypoint on homecircle [MOBILE2-1534] | PROD_NGT",""
"broken","Mon Jun 03 19:25:15 UTC 2024","Mon Jun 03 19:25:21 UTC 2024","6515","","Wallet - Crypto Wallet - Send Coin #2","","","","User cant send coin when list of coins that have coin balance status disable [MOBILE2-2236] | PROD_NGT",""
"broken","Mon Jun 03 19:19:48 UTC 2024","Mon Jun 03 19:22:48 UTC 2024","180006","","Wallet - Crypto Wallet - Send Coin #2","","","","User unsuccessfully send coin when input amount coin is under minimum [MOBILE2-2277] | PROD_NGT",""
"passed","Mon Jun 03 18:59:06 UTC 2024","Mon Jun 03 18:59:25 UTC 2024","18940","","Login","","","","User can not sign in with email and password when registered by Google [MOBILE2-289] | PROD_NGT",""
"passed","Mon Jun 03 18:56:06 UTC 2024","Mon Jun 03 18:56:31 UTC 2024","25500","","Home","","","","User can successfully redirected to the Info & Promo webview page when click “See all” CTA and click a banner [MOBILE2-349 MOBILE2-350] | PROD_NGT",""
"passed","Mon Jun 03 18:57:34 UTC 2024","Mon Jun 03 18:57:53 UTC 2024","18795","","Forgot Password","","","","User should be able to see the suspend page if they submit a forgot password to an e-mail that is being suspended [MOBILE2-1652] | PROD_NGT",""
"passed","Mon Jun 03 19:28:36 UTC 2024","Mon Jun 03 19:29:25 UTC 2024","48934","","Wallet Home","","","","Unverified user can not see asset summary section [MOBILE2-2630] | PROD_NGT",""
"broken","Mon Jun 03 19:18:31 UTC 2024","Mon Jun 03 19:19:48 UTC 2024","76797","","Wallet - Crypto Wallet - Send Coin #2","","","","User cant send coin when have phone number but unverified [MOBILE2-2226] | PROD_NGT",""
"broken","Mon Jun 03 19:25:06 UTC 2024","Mon Jun 03 19:25:08 UTC 2024","2181","","Wallet - Crypto Wallet - Send Coin #2","","","","User cant search by coin name, when the coin is not in the list of coins that have coin balance [MOBILE2-2221] | PROD_NGT",""
"broken","Mon Jun 03 19:26:07 UTC 2024","Mon Jun 03 19:26:14 UTC 2024","6569","","Wallet - Crypto Wallet - Send Coin #2","","","","User can delete address send coin internal/external from edit address book [MOBILE2-2244] | PROD_NGT",""
"passed","Mon Jun 03 19:14:55 UTC 2024","Mon Jun 03 19:15:18 UTC 2024","23337","","Profile - Setup Withdrawal Account","","","","User successfully save and delete e-wallet number [MOBILE2-1164 MOBILE2-1179] | PROD_NGT",""
"passed","Mon Jun 03 19:04:01 UTC 2024","Mon Jun 03 19:04:43 UTC 2024","41682","","Profile - My Account","","","","User can see detail information account (Verified Account) [MOBILE2-1054] | PROD_NGT",""
"broken","Mon Jun 03 19:22:48 UTC 2024","Mon Jun 03 19:25:03 UTC 2024","135412","","Wallet - Crypto Wallet - Send Coin #2","","","","User unsuccessfully send coin when input amount coin above the maximum quantity to send [MOBILE2-2281] | PROD_NGT",""
"broken","Mon Jun 03 19:26:20 UTC 2024","Mon Jun 03 19:26:27 UTC 2024","6589","","Wallet - Crypto Wallet - Send Coin #2","","","","User cant send coin internal without input destination tag / memo id [MOBILE2-2524] | PROD_NGT",""
