"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri May 03 19:09:24 UTC 2024","Fri May 03 19:09:31 UTC 2024","6410","","Wallet - IDR Wallet - Withdraw","","","","User unsuccessfully withdraw Bank transfer/Ewallet/Internal Transfer when input amount above the maximum withdraw [MOBILE2-2204] | PROD_NGT",""
"broken","Fri May 03 19:01:20 UTC 2024","Fri May 03 19:01:26 UTC 2024","6356","","Wallet - IDR Wallet - Deposit","","","","User cant deposit by E-Wallet (DANA) with above the maximum deposit limit [MOBILE2-242] | PROD_NGT",""
"broken","Fri May 03 18:45:48 UTC 2024","Fri May 03 18:45:54 UTC 2024","6455","","Wallet - Crypto Wallet - Send Coin #2","","","","User can cancel delete address withdraw internal transfer from edit address book [MOBILE2-2246] | PROD_NGT",""
"passed","Fri May 03 18:31:58 UTC 2024","Fri May 03 18:32:10 UTC 2024","11647","","Sign Up","","","","User can click sign up [MOBILE2-1379] | PROD_NGT",""
"broken","Fri May 03 18:45:21 UTC 2024","Fri May 03 18:45:28 UTC 2024","6514","","Wallet - Crypto Wallet - Send Coin #2","","","","User cant submit send coin internal/external when input invalid address [MOBILE2-2247] | PROD_NGT",""
"broken","Fri May 03 19:08:59 UTC 2024","Fri May 03 19:09:05 UTC 2024","6355","","Wallet - IDR Wallet - Withdraw","","","","User unsuccessfully withdraw internal transfer with saving an address previously saved address [MOBILE2-2216] | PROD_NGT",""
"broken","Fri May 03 19:20:15 UTC 2024","Fri May 03 19:20:39 UTC 2024","23790","","Wallet Home","","","","User should be able to see IDR, USD, Crypto, US Stocks card on the Wallet Card Carousel section [MOBILE2-2542 MOBILE2-2543 MOBILE2-2544 MOBILE2-2545] | PROD_NGT",""
"passed","Fri May 03 18:26:07 UTC 2024","Fri May 03 18:26:49 UTC 2024","41385","","Profile","","","","User should be able to see name and user ID on header [MOBILE2-1119] | PROD_NGT",""
"broken","Fri May 03 19:14:06 UTC 2024","Fri May 03 19:14:29 UTC 2024","23532","","Wallet - Transaction History - General","","","","User can unselect filter the transaction history Asset Pocket [MOBILE2-3033] | PROD_NGT",""
"broken","Fri May 03 19:13:18 UTC 2024","Fri May 03 19:13:42 UTC 2024","24110","","Wallet - Transaction History - General","","","","User can unselect filter the transaction history Asset Crypto [MOBILE2-3030] | PROD_NGT",""
"broken","Fri May 03 18:46:33 UTC 2024","Fri May 03 18:46:40 UTC 2024","6400","","Wallet - Crypto Wallet - Send Coin #2","","","","User cant add new address to send coin internal/external without destination tag / memo id [MOBILE2-2526] | PROD_NGT",""
"broken","Fri May 03 18:46:01 UTC 2024","Fri May 03 18:46:07 UTC 2024","6516","","Wallet - Crypto Wallet - Send Coin #2","","","","User unsuccessfully send coin internal/external when input wrong OTP/Email code [MOBILE2-2275] | PROD_NGT",""
"broken","Fri May 03 18:54:05 UTC 2024","Fri May 03 18:55:22 UTC 2024","76749","","Wallet - IDR Wallet - Deposit","","","","(VIP) User successfully submit deposit with virtual account except BCA/Mandiri [MOBILE2-1777] | PROD_NGT",""
"broken","Fri May 03 19:12:55 UTC 2024","Fri May 03 19:13:18 UTC 2024","23545","","Wallet - Transaction History - General","","","","User can unselect filter the transaction history Balance USD [MOBILE2-3028] | PROD_NGT",""
"broken","Fri May 03 18:46:14 UTC 2024","Fri May 03 18:46:20 UTC 2024","6561","","Wallet - Crypto Wallet - Send Coin #2","","","","User unsuccessfully send coin internal/external when input wrong 2FA/Email code [MOBILE2-2280] | PROD_NGT",""
"passed","Fri May 03 18:26:52 UTC 2024","Fri May 03 18:26:54 UTC 2024","2753","","Profile","","","","User successfully redirected to set up withdrawal account page when click set up withdrawal account menu [MOBILE2-1049] | PROD_NGT",""
"broken","Fri May 03 18:48:31 UTC 2024","Fri May 03 18:49:42 UTC 2024","70627","","Wallet - IDR Wallet - Deposit","","","","(Non-VIP BCA) User successfully submit deposit Rp10.000 to 49,999mio with BSS VA [MOBILE2-1707] | PROD_NGT",""
"passed","Fri May 03 18:26:49 UTC 2024","Fri May 03 18:26:52 UTC 2024","2905","","Profile","","","","User successfully redirected to mission page when click mission menu [MOBILE2-1672] | PROD_NGT",""
"passed","Fri May 03 18:27:00 UTC 2024","Fri May 03 18:27:02 UTC 2024","2479","","Profile","","","","User successfully redirected to help center page when click help center menu [MOBILE2-1052] | PROD_NGT",""
"broken","Fri May 03 19:03:56 UTC 2024","Fri May 03 19:06:56 UTC 2024","180011","","Wallet - IDR Wallet - Withdraw","","","","User cant withdraw IDR when have phone number but unverified [MOBILE2-2092] | PROD_NGT",""
"broken","Fri May 03 18:11:36 UTC 2024","Fri May 03 18:12:05 UTC 2024","28758","","Home","","","","User successfully redirected to live chat web view when click live chat entrypoint on homecircle [MOBILE2-1535] | PROD_NGT",""
"passed","Fri May 03 18:22:44 UTC 2024","Fri May 03 18:23:03 UTC 2024","19106","","Profile - Phone Number","","","","User successfully add phone number use a number with another country code [MOBILE2-128] | PROD_NGT",""
"broken","Fri May 03 18:33:51 UTC 2024","Fri May 03 18:36:51 UTC 2024","180009","","Wallet - Crypto Wallet - Receive Coin","","","","User successfully receive coins from Internal [MOBILE2-1621] | PROD_NGT",""
"passed","Fri May 03 18:16:35 UTC 2024","Fri May 03 18:17:36 UTC 2024","60873","","Profile - Change Password","","","","User cant change password if it doesnt meet all validation password [MOBILE2-1198] | PROD_NGT",""
"broken","Fri May 03 19:15:16 UTC 2024","Fri May 03 19:15:40 UTC 2024","23591","","Wallet - Transaction History - General","","","","User can unselect filter the transaction history Pending Order Pocket [MOBILE2-3036] | PROD_NGT",""
"broken","Fri May 03 18:11:08 UTC 2024","Fri May 03 18:11:36 UTC 2024","28080","","Home","","","","User successfully redirected to referral page when click referral entrypoint on homecircle [MOBILE2-1534] | PROD_NGT",""
"broken","Fri May 03 19:01:00 UTC 2024","Fri May 03 19:01:07 UTC 2024","6428","","Wallet - IDR Wallet - Deposit","","","","User cant deposit by E-Wallet (OVO) with under minimum amount [MOBILE2-234] | PROD_NGT",""
"broken","Fri May 03 18:49:42 UTC 2024","Fri May 03 18:50:05 UTC 2024","23531","","Wallet - IDR Wallet - Deposit","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Virtual Account [MOBILE2-1767] | PROD_NGT",""
"broken","Fri May 03 18:10:40 UTC 2024","Fri May 03 18:11:08 UTC 2024","28310","","Home","","","","User successfully redirected to rekuiz page when click rekuiz entrypoint on homecircle [MOBILE2-1533] | PROD_NGT",""
